son,orderdate,orderdatekey,pk,ck,stk,dateofshipping,soln,oquantity,freight,region
SO57729,2023-11-10,20181110,463,13274,1,2023-11-17,5,5,0.6123,Northwest11
SO57729,2023-11-10,20181110,217,13274,1,2023-11-17,4,7,0.8748,Northwest11
SO57712,2023-11-10,20181110,484,21340,1,2023-11-17,3,5,0.1988,Northwest11
SO57728,2023-11-10,20181110,483,13230,1,2023-11-17,3,4,3,Northwest11
SO57729,2023-11-10,20181110,528,13274,1,2023-11-17,3,4,0.1248,Northwest11
SO57743,2023-11-10,20181110,231,20066,1,2023-11-17,2,6,1.2498,Northwest11
SO57732,2023-11-10,20181110,484,13324,4,2023-11-17,5,2,0.1988,Southwest11
SO57777,2023-11-11,20181111,537,14655,6,2023-11-18,1,1,0.875,Canada11
SO57766,2023-11-11,20181111,485,19015,6,2023-11-18,1,6,0.5495,Canada11
SO57756,2023-11-11,20181111,529,11277,6,2023-11-18,2,4,0.0998,Canada11
SO57756,2023-11-11,20181111,539,11277,6,2023-11-18,1,3,0.6248,Canada11
SO57786,2023-11-11,20181111,382,18842,6,2023-11-18,1,1,28.0123,Canada11
SO57756,2023-11-11,20181111,483,11277,6,2023-11-18,4,3,3,Canada11
SO57759,2023-11-11,20181111,222,12916,6,2023-11-18,3,8,0.8748,Canada11
SO57756,2023-11-11,20181111,480,11277,6,2023-11-18,3,5,0.0573,Canada11
SO57759,2023-11-11,20181111,541,12916,6,2023-11-18,2,3,0.7248,Canada11
SO57775,2023-11-11,20181111,538,29373,10,2023-11-18,1,4,0.5373,United Kingdom11
SO57786,2023-11-11,20181111,217,18842,6,2023-11-18,2,2,0.8748,Canada11
SO57758,2023-11-11,20181111,222,19647,6,2023-11-18,2,1,0.8748,Canada11
SO57772,2023-11-11,20181111,477,25141,10,2023-11-18,1,6,0.1248,United Kingdom11
SO57776,2023-11-11,20181111,530,17204,10,2023-11-18,1,8,0.1248,United Kingdom11
SO57774,2023-11-11,20181111,529,28914,10,2023-11-18,1,3,0.0998,United Kingdom11
SO57780,2023-11-11,20181111,231,12376,10,2023-11-18,1,1,1.2498,United Kingdom11
SO57758,2023-11-11,20181111,530,19647,6,2023-11-18,1,3,0.1248,Canada11
SO57773,2023-11-11,20181111,471,25304,10,2023-11-18,1,4,1.5875,United Kingdom11
SO57766,2023-11-11,20181111,482,19015,6,2023-11-18,2,8,0.2248,Canada11
SO57759,2023-11-11,20181111,530,12916,6,2023-11-18,1,7,0.1248,Canada11
SO57749,2023-11-11,20181111,535,13670,9,2023-11-18,1,1,0.6248,Australia11
SO57751,2023-11-11,20181111,477,29315,9,2023-11-18,2,7,0.1248,Australia11
SO57767,2023-11-11,20181111,535,20550,10,2023-11-18,1,7,0.6248,United Kingdom11
SO57757,2023-11-11,20181111,480,28279,1,2023-11-18,2,8,0.0573,Northwest11
SO57747,2023-11-11,20181111,357,12619,10,2023-11-18,1,5,57.9998,United Kingdom11
SO57750,2023-11-11,20181111,528,21564,9,2023-11-18,1,5,0.1248,Australia11
SO57783,2023-11-11,20181111,564,11003,9,2023-11-18,1,1,59.6018,Australia11
SO57752,2023-11-11,20181111,529,16171,9,2023-11-18,1,6,0.0998,Australia11
SO57751,2023-11-11,20181111,478,29315,9,2023-11-18,1,2,0.2498,Australia11
SO57753,2023-11-11,20181111,237,15128,9,2023-11-18,1,4,1.2498,Australia11
SO57749,2023-11-11,20181111,528,13670,9,2023-11-18,2,2,0.1248,Australia11
SO57754,2023-11-11,20181111,486,12695,9,2023-11-18,1,6,3.975,Australia11
SO57783,2023-11-11,20181111,480,11003,9,2023-11-18,4,2,0.0573,Australia11
SO57783,2023-11-11,20181111,530,11003,9,2023-11-18,3,3,0.1248,Australia11
SO57751,2023-11-11,20181111,214,29315,9,2023-11-18,3,8,0.8748,Australia11
SO57750,2023-11-11,20181111,217,21564,9,2023-11-18,3,6,0.8748,Australia11
SO57752,2023-11-11,20181111,222,16171,9,2023-11-18,3,6,0.8748,Australia11
SO57750,2023-11-11,20181111,537,21564,9,2023-11-18,2,7,0.875,Australia11
SO57752,2023-11-11,20181111,540,16171,9,2023-11-18,2,5,0.815,Australia11
SO57783,2023-11-11,20181111,541,11003,9,2023-11-18,2,2,0.7248,Australia11
SO57751,2023-11-11,20181111,490,29315,9,2023-11-18,4,8,1.3498,Australia11
SO57755,2023-11-11,20181111,582,21105,10,2023-11-18,1,1,42.5248,United Kingdom11
SO57771,2023-11-11,20181111,536,21134,10,2023-11-18,1,6,0.7498,United Kingdom11
SO57771,2023-11-11,20181111,528,21134,10,2023-11-18,2,3,0.1248,United Kingdom11
SO57782,2023-11-11,20181111,363,13393,1,2023-11-18,1,1,57.3748,Northwest11
SO57764,2023-11-11,20181111,476,19107,1,2023-11-18,1,4,1.7498,Northwest11
SO57765,2023-11-11,20181111,222,14467,1,2023-11-18,2,1,0.8748,Northwest11
SO57782,2023-11-11,20181111,485,13393,1,2023-11-18,2,5,0.5495,Northwest11
SO57761,2023-11-11,20181111,478,21624,1,2023-11-18,2,8,0.2498,Northwest11
SO57763,2023-11-11,20181111,475,18599,1,2023-11-18,2,1,1.7498,Northwest11
SO57762,2023-11-11,20181111,476,21241,1,2023-11-18,2,7,1.7498,Northwest11
SO57760,2023-11-11,20181111,463,26508,1,2023-11-18,2,5,0.6123,Northwest11
SO57760,2023-11-11,20181111,535,26508,1,2023-11-18,1,8,0.6248,Northwest11
SO57761,2023-11-11,20181111,222,21624,1,2023-11-18,3,7,0.8748,Northwest11
SO57785,2023-11-11,20181111,222,25060,4,2023-11-18,2,4,0.8748,Southwest11
SO57781,2023-11-11,20181111,535,19140,4,2023-11-18,2,2,0.6248,Southwest11
SO57778,2023-11-11,20181111,537,12157,4,2023-11-18,1,3,0.875,Southwest11
SO57748,2023-11-11,20181111,237,11853,4,2023-11-18,1,3,1.2498,Southwest11
SO57785,2023-11-11,20181111,573,25060,4,2023-11-18,1,5,59.6018,Southwest11
SO57784,2023-11-11,20181111,561,24432,4,2023-11-18,1,1,59.6018,Southwest11
SO57781,2023-11-11,20181111,597,19140,4,2023-11-18,1,2,13.4998,Southwest11
SO57776,2023-11-11,20181111,222,17204,10,2023-11-18,2,1,0.8748,United Kingdom11
SO57782,2023-11-11,20181111,214,13393,1,2023-11-18,3,6,0.8748,Northwest11
SO57762,2023-11-11,20181111,225,21241,1,2023-11-18,1,3,0.2248,Northwest11
SO57784,2023-11-11,20181111,489,24432,4,2023-11-18,2,7,1.3498,Southwest11
SO57770,2023-11-11,20181111,485,13467,1,2023-11-18,1,2,0.5495,Northwest11
SO57763,2023-11-11,20181111,225,18599,1,2023-11-18,1,3,0.2248,Northwest11
SO57755,2023-11-11,20181111,237,21105,10,2023-11-18,2,7,1.2498,United Kingdom11
SO57774,2023-11-11,20181111,538,28914,10,2023-11-18,2,2,0.5373,United Kingdom11
SO57773,2023-11-11,20181111,529,25304,10,2023-11-18,2,3,0.0998,United Kingdom11
SO57771,2023-11-11,20181111,222,21134,10,2023-11-18,3,8,0.8748,United Kingdom11
SO57774,2023-11-11,20181111,480,28914,10,2023-11-18,3,2,0.0573,United Kingdom11
SO57775,2023-11-11,20181111,486,29373,10,2023-11-18,3,3,3.975,United Kingdom11
SO57769,2023-11-11,20181111,528,17653,7,2023-11-18,1,6,0.1248,France11
SO57769,2023-11-11,20181111,217,17653,7,2023-11-18,2,4,0.8748,France11
SO57775,2023-11-11,20181111,529,29373,10,2023-11-18,2,1,0.0998,United Kingdom11
SO57787,2023-11-11,20181111,234,26988,8,2023-11-18,2,6,1.2498,Germany11
SO57768,2023-11-11,20181111,484,18180,8,2023-11-18,2,5,0.1988,Germany11
SO57787,2023-11-11,20181111,386,26988,8,2023-11-18,1,8,28.0123,Germany11
SO57768,2023-11-11,20181111,528,18180,8,2023-11-18,1,5,0.1248,Germany11
SO57757,2023-11-11,20181111,530,28279,1,2023-11-18,1,4,0.1248,Northwest11
SO57761,2023-11-11,20181111,477,21624,1,2023-11-18,1,8,0.1248,Northwest11
SO57765,2023-11-11,20181111,528,14467,1,2023-11-18,1,8,0.1248,Northwest11
SO57787,2023-11-11,20181111,225,26988,8,2023-11-18,3,2,0.2248,Germany11
SO57779,2023-11-11,20181111,485,14021,1,2023-11-18,1,4,0.5495,Northwest11
SO57810,2023-11-12,20181112,487,22027,6,2023-11-19,2,3,1.3748,Canada11
SO57835,2023-11-12,20181112,541,23385,6,2023-11-19,2,5,0.7248,Canada11
SO57837,2023-11-12,20181112,538,21595,6,2023-11-19,2,1,0.5373,Canada11
SO57835,2023-11-12,20181112,530,23385,6,2023-11-19,3,7,0.1248,Canada11
SO57837,2023-11-12,20181112,529,21595,6,2023-11-19,3,3,0.0998,Canada11
SO57837,2023-11-12,20181112,222,21595,6,2023-11-19,4,5,0.8748,Canada11
SO57821,2023-11-12,20181112,537,11740,6,2023-11-19,1,7,0.875,Canada11
SO57792,2023-11-12,20181112,484,11330,6,2023-11-19,1,7,0.1988,Canada11
SO57835,2023-11-12,20181112,577,23385,6,2023-11-19,1,6,30.3713,Canada11
SO57810,2023-11-12,20181112,528,22027,6,2023-11-19,1,7,0.1248,Canada11
SO57807,2023-11-12,20181112,530,19648,6,2023-11-19,1,1,0.1248,Canada11
SO57812,2023-11-12,20181112,528,17628,10,2023-11-19,1,3,0.1248,United Kingdom11
SO57801,2023-11-12,20181112,530,19574,9,2023-11-19,2,2,0.1248,Australia11
SO57835,2023-11-12,20181112,480,23385,6,2023-11-19,4,1,0.0573,Canada11
SO57816,2023-11-12,20181112,529,27940,10,2023-11-19,1,5,0.0998,United Kingdom11
SO57790,2023-11-12,20181112,477,12283,10,2023-11-19,2,3,0.1248,United Kingdom11
SO57819,2023-11-12,20181112,541,14970,10,2023-11-19,1,1,0.7248,United Kingdom11
SO57817,2023-11-12,20181112,538,12519,10,2023-11-19,1,2,0.5373,United Kingdom11
SO57802,2023-11-12,20181112,380,19510,10,2023-11-19,1,8,61.0838,United Kingdom11
SO57819,2023-11-12,20181112,487,14970,10,2023-11-19,3,8,1.3748,United Kingdom11
SO57789,2023-11-12,20181112,361,13576,10,2023-11-19,1,4,57.3748,United Kingdom11
SO57812,2023-11-12,20181112,214,17628,10,2023-11-19,2,4,0.8748,United Kingdom11
SO57816,2023-11-12,20181112,217,27940,10,2023-11-19,2,6,0.8748,United Kingdom11
SO57789,2023-11-12,20181112,217,13576,10,2023-11-19,2,6,0.8748,United Kingdom11
SO57819,2023-11-12,20181112,530,14970,10,2023-11-19,2,8,0.1248,United Kingdom11
SO57815,2023-11-12,20181112,538,11542,10,2023-11-19,2,3,0.5373,United Kingdom11
SO57804,2023-11-12,20181112,474,16470,10,2023-11-19,2,1,1.7498,United Kingdom11
SO57802,2023-11-12,20181112,484,19510,10,2023-11-19,2,2,0.1988,United Kingdom11
SO57815,2023-11-12,20181112,481,11542,10,2023-11-19,3,5,0.2248,United Kingdom11
SO57793,2023-11-12,20181112,528,14212,9,2023-11-19,2,5,0.1248,Australia11
SO57815,2023-11-12,20181112,529,11542,10,2023-11-19,1,3,0.0998,United Kingdom11
SO57832,2023-11-12,20181112,477,28314,9,2023-11-19,2,8,0.1248,Australia11
SO57796,2023-11-12,20181112,485,17322,9,2023-11-19,1,2,0.5495,Australia11
SO57831,2023-11-12,20181112,486,17064,9,2023-11-19,2,3,3.975,Australia11
SO57807,2023-11-12,20181112,480,19648,6,2023-11-19,2,8,0.0573,Canada11
SO57801,2023-11-12,20181112,480,19574,9,2023-11-19,3,5,0.0573,Australia11
SO57793,2023-11-12,20181112,480,14212,9,2023-11-19,3,8,0.0573,Australia11
SO57837,2023-11-12,20181112,606,21595,6,2023-11-19,1,6,13.4998,Canada11
SO57804,2023-11-12,20181112,588,16470,10,2023-11-19,1,4,19.2373,United Kingdom11
SO57799,2023-11-12,20181112,530,27700,9,2023-11-19,1,1,0.1248,Australia11
SO57798,2023-11-12,20181112,530,23307,9,2023-11-19,1,7,0.1248,Australia11
SO57832,2023-11-12,20181112,604,28314,9,2023-11-19,1,1,13.4998,Australia11
SO57788,2023-11-12,20181112,390,24913,9,2023-11-19,1,2,28.0123,Australia11
SO57794,2023-11-12,20181112,535,12993,9,2023-11-19,1,7,0.6248,Australia11
SO57793,2023-11-12,20181112,535,14212,9,2023-11-19,1,8,0.6248,Australia11
SO57834,2023-11-12,20181112,359,12987,9,2023-11-19,1,6,57.3748,Australia11
SO57833,2023-11-12,20181112,359,12706,9,2023-11-19,1,2,57.3748,Australia11
SO57812,2023-11-12,20181112,231,17628,10,2023-11-19,3,6,1.2498,United Kingdom11
SO57795,2023-11-12,20181112,485,18253,9,2023-11-19,1,8,0.5495,Australia11
SO57797,2023-11-12,20181112,537,22847,9,2023-11-19,1,4,0.875,Australia11
SO57831,2023-11-12,20181112,587,17064,9,2023-11-19,1,8,19.2373,Australia11
SO57798,2023-11-12,20181112,487,23307,9,2023-11-19,2,5,1.3748,Australia11
SO57795,2023-11-12,20181112,478,18253,9,2023-11-19,2,2,0.2498,Australia11
SO57833,2023-11-12,20181112,485,12706,9,2023-11-19,2,6,0.5495,Australia11
SO57794,2023-11-12,20181112,480,12993,9,2023-11-19,2,7,0.0573,Australia11
SO57797,2023-11-12,20181112,480,22847,9,2023-11-19,2,1,0.0573,Australia11
SO57788,2023-11-12,20181112,222,24913,9,2023-11-19,2,6,0.8748,Australia11
SO57796,2023-11-12,20181112,473,17322,9,2023-11-19,2,7,1.5875,Australia11
SO57799,2023-11-12,20181112,217,27700,9,2023-11-19,2,8,0.8748,Australia11
SO57798,2023-11-12,20181112,484,23307,9,2023-11-19,3,6,0.1988,Australia11
SO57795,2023-11-12,20181112,477,18253,9,2023-11-19,3,6,0.1248,Australia11
SO57833,2023-11-12,20181112,477,12706,9,2023-11-19,3,6,0.1248,Australia11
SO57833,2023-11-12,20181112,478,12706,9,2023-11-19,4,6,0.2498,Australia11
SO57801,2023-11-12,20181112,541,19574,9,2023-11-19,1,1,0.7248,Australia11
SO57800,2023-11-12,20181112,237,14677,9,2023-11-19,1,3,1.2498,Australia11
SO57832,2023-11-12,20181112,479,28314,9,2023-11-19,3,6,0.2248,Australia11
SO57790,2023-11-12,20181112,478,12283,10,2023-11-19,3,8,0.2498,United Kingdom11
SO57790,2023-11-12,20181112,359,12283,10,2023-11-19,1,1,57.3748,United Kingdom11
SO57814,2023-11-12,20181112,528,15679,7,2023-11-19,1,3,0.1248,France11
SO57826,2023-11-12,20181112,480,14270,4,2023-11-19,3,3,0.0573,Southwest11
SO57808,2023-11-12,20181112,480,26557,4,2023-11-19,3,6,0.0573,Southwest11
SO57838,2023-11-12,20181112,538,23127,4,2023-11-19,3,4,0.5373,Southwest11
SO57828,2023-11-12,20181112,537,13316,4,2023-11-19,3,2,0.875,Southwest11
SO57839,2023-11-12,20181112,479,22106,4,2023-11-19,3,2,0.2248,Southwest11
SO57823,2023-11-12,20181112,222,11783,4,2023-11-19,3,3,0.8748,Southwest11
SO57839,2023-11-12,20181112,477,22106,4,2023-11-19,2,1,0.1248,Southwest11
SO57808,2023-11-12,20181112,530,26557,4,2023-11-19,2,6,0.1248,Southwest11
SO57828,2023-11-12,20181112,528,13316,4,2023-11-19,2,1,0.1248,Southwest11
SO57841,2023-11-12,20181112,214,20040,4,2023-11-19,2,3,0.8748,Southwest11
SO57840,2023-11-12,20181112,217,20031,4,2023-11-19,2,7,0.8748,Southwest11
SO57809,2023-11-12,20181112,481,18659,4,2023-11-19,2,3,0.2248,Southwest11
SO57836,2023-11-12,20181112,491,25184,4,2023-11-19,2,2,1.3498,Southwest11
SO57838,2023-11-12,20181112,529,23127,4,2023-11-19,2,4,0.0998,Southwest11
SO57806,2023-11-12,20181112,480,29112,4,2023-11-19,2,2,0.0573,Southwest11
SO57827,2023-11-12,20181112,485,13428,4,2023-11-19,2,4,0.5495,Southwest11
SO57826,2023-11-12,20181112,485,14270,4,2023-11-19,2,8,0.5495,Southwest11
SO57812,2023-11-12,20181112,482,17628,10,2023-11-19,4,3,0.2248,United Kingdom11
SO57823,2023-11-12,20181112,528,11783,4,2023-11-19,1,8,0.1248,Southwest11
SO57838,2023-11-12,20181112,584,23127,4,2023-11-19,1,4,13.4998,Southwest11
SO57839,2023-11-12,20181112,584,22106,4,2023-11-19,1,8,13.4998,Southwest11
SO57836,2023-11-12,20181112,561,25184,4,2023-11-19,1,7,59.6018,Southwest11
SO57827,2023-11-12,20181112,361,13428,4,2023-11-19,1,4,57.3748,Southwest11
SO57808,2023-11-12,20181112,484,26557,4,2023-11-19,4,1,0.1988,Southwest11
SO57828,2023-11-12,20181112,355,13316,4,2023-11-19,1,3,57.9998,Southwest11
SO57840,2023-11-12,20181112,388,20031,4,2023-11-19,1,5,28.0123,Southwest11
SO57841,2023-11-12,20181112,382,20040,4,2023-11-19,1,2,28.0123,Southwest11
SO57826,2023-11-12,20181112,587,14270,4,2023-11-19,1,1,19.2373,Southwest11
SO57791,2023-11-12,20181112,237,12137,4,2023-11-19,1,7,1.2498,Southwest11
SO57808,2023-11-12,20181112,541,26557,4,2023-11-19,1,8,0.7248,Southwest11
SO57806,2023-11-12,20181112,529,29112,4,2023-11-19,1,8,0.0998,Southwest11
SO57809,2023-11-12,20181112,476,18659,4,2023-11-19,1,7,1.7498,Southwest11
SO57828,2023-11-12,20181112,222,13316,4,2023-11-19,4,6,0.8748,Southwest11
SO57823,2023-11-12,20181112,537,11783,4,2023-11-19,2,8,0.875,Southwest11
SO57824,2023-11-12,20181112,214,11730,1,2023-11-19,3,1,0.8748,Northwest11
SO57829,2023-11-12,20181112,222,18005,8,2023-11-19,2,7,0.8748,Germany11
SO57820,2023-11-12,20181112,217,14153,8,2023-11-19,2,3,0.8748,Germany11
SO57830,2023-11-12,20181112,214,28369,8,2023-11-19,2,6,0.8748,Germany11
SO57842,2023-11-12,20181112,479,15697,8,2023-11-19,3,1,0.2248,Germany11
SO57820,2023-11-12,20181112,225,14153,8,2023-11-19,3,4,0.2248,Germany11
SO57803,2023-11-12,20181112,463,16409,8,2023-11-19,3,4,0.6123,Germany11
SO57842,2023-11-12,20181112,477,15697,8,2023-11-19,2,7,0.1248,Germany11
SO57803,2023-11-12,20181112,479,16409,8,2023-11-19,4,4,0.2248,Germany11
SO57842,2023-11-12,20181112,490,15697,8,2023-11-19,5,2,1.3498,Germany11
SO57814,2023-11-12,20181112,214,15679,7,2023-11-19,3,5,0.8748,France11
SO57814,2023-11-12,20181112,535,15679,7,2023-11-19,2,5,0.6248,France11
SO57813,2023-11-12,20181112,222,14544,7,2023-11-19,2,8,0.8748,France11
SO57825,2023-11-12,20181112,478,12553,7,2023-11-19,1,8,0.2498,France11
SO57824,2023-11-12,20181112,465,11730,1,2023-11-19,4,4,0.6123,Northwest11
SO57842,2023-11-12,20181112,225,15697,8,2023-11-19,4,1,0.2248,Germany11
SO57803,2023-11-12,20181112,477,16409,8,2023-11-19,2,4,0.1248,Germany11
SO57813,2023-11-12,20181112,528,14544,7,2023-11-19,1,7,0.1248,France11
SO57822,2023-11-12,20181112,222,11206,1,2023-11-19,3,8,0.8748,Northwest11
SO57818,2023-11-12,20181112,530,29438,8,2023-11-19,2,7,0.1248,Germany11
SO57822,2023-11-12,20181112,537,11206,1,2023-11-19,2,4,0.875,Northwest11
SO57824,2023-11-12,20181112,537,11730,1,2023-11-19,2,8,0.875,Northwest11
SO57805,2023-11-12,20181112,222,29271,1,2023-11-19,2,1,0.8748,Northwest11
SO57811,2023-11-12,20181112,528,15560,1,2023-11-19,1,6,0.1248,Northwest11
SO57822,2023-11-12,20181112,528,11206,1,2023-11-19,1,4,0.1248,Northwest11
SO57805,2023-11-12,20181112,529,29271,1,2023-11-19,1,2,0.0998,Northwest11
SO57820,2023-11-12,20181112,530,14153,8,2023-11-19,1,1,0.1248,Germany11
SO57842,2023-11-12,20181112,561,15697,8,2023-11-19,1,3,59.6018,Germany11
SO57803,2023-11-12,20181112,376,16409,8,2023-11-19,1,7,61.0838,Germany11
SO57818,2023-11-12,20181112,541,29438,8,2023-11-19,1,3,0.7248,Germany11
SO57829,2023-11-12,20181112,560,18005,8,2023-11-19,1,1,30.3713,Germany11
SO57830,2023-11-12,20181112,569,28369,8,2023-11-19,1,8,18.5588,Germany11
SO57824,2023-11-12,20181112,528,11730,1,2023-11-19,1,7,0.1248,Northwest11
SO57871,2023-11-13,20181113,465,28290,6,2023-11-20,2,1,0.6123,Canada11
SO57863,2023-11-13,20181113,528,11510,6,2023-11-20,2,1,0.1248,Canada11
SO57895,2023-11-13,20181113,479,24431,6,2023-11-20,2,2,0.2248,Canada11
SO57873,2023-11-13,20181113,228,20478,6,2023-11-20,2,8,1.2498,Canada11
SO57865,2023-11-13,20181113,540,11223,6,2023-11-20,2,1,0.815,Canada11
SO57889,2023-11-13,20181113,485,13440,6,2023-11-20,2,7,0.5495,Canada11
SO57895,2023-11-13,20181113,566,24431,6,2023-11-20,1,3,18.5588,Canada11
SO57889,2023-11-13,20181113,473,13440,6,2023-11-20,3,4,1.5875,Canada11
SO57873,2023-11-13,20181113,465,20478,6,2023-11-20,3,7,0.6123,Canada11
SO57883,2023-11-13,20181113,480,28882,7,2023-11-20,2,6,0.0573,France11
SO57871,2023-11-13,20181113,222,28290,6,2023-11-20,3,4,0.8748,Canada11
SO57861,2023-11-13,20181113,541,11176,6,2023-11-20,1,5,0.7248,Canada11
SO57861,2023-11-13,20181113,530,11176,6,2023-11-20,2,4,0.1248,Canada11
SO57865,2023-11-13,20181113,225,11223,6,2023-11-20,1,4,0.2248,Canada11
SO57895,2023-11-13,20181113,477,24431,6,2023-11-20,3,3,0.1248,Canada11
SO57876,2023-11-13,20181113,528,17844,10,2023-11-20,1,3,0.1248,United Kingdom11
SO57878,2023-11-13,20181113,530,12664,10,2023-11-20,2,7,0.1248,United Kingdom11
SO57880,2023-11-13,20181113,529,27164,10,2023-11-20,1,5,0.0998,United Kingdom11
SO57883,2023-11-13,20181113,530,28882,7,2023-11-20,1,3,0.1248,France11
SO57856,2023-11-13,20181113,225,28969,1,2023-11-20,2,1,0.2248,Northwest11
SO57856,2023-11-13,20181113,491,28969,1,2023-11-20,1,7,1.3498,Northwest11
SO57876,2023-11-13,20181113,486,17844,10,2023-11-20,3,7,3.975,United Kingdom11
SO57877,2023-11-13,20181113,214,28468,10,2023-11-20,3,6,0.8748,United Kingdom11
SO57878,2023-11-13,20181113,222,12664,10,2023-11-20,3,5,0.8748,United Kingdom11
SO57881,2023-11-13,20181113,529,26973,10,2023-11-20,1,6,0.0998,United Kingdom11
SO57877,2023-11-13,20181113,529,28468,10,2023-11-20,2,8,0.0998,United Kingdom11
SO57875,2023-11-13,20181113,225,16601,10,2023-11-20,2,3,0.2248,United Kingdom11
SO57881,2023-11-13,20181113,222,26973,10,2023-11-20,2,7,0.8748,United Kingdom11
SO57874,2023-11-13,20181113,474,14799,10,2023-11-20,1,6,1.7498,United Kingdom11
SO57875,2023-11-13,20181113,476,16601,10,2023-11-20,1,1,1.7498,United Kingdom11
SO57877,2023-11-13,20181113,538,28468,10,2023-11-20,1,4,0.5373,United Kingdom11
SO57878,2023-11-13,20181113,541,12664,10,2023-11-20,1,7,0.7248,United Kingdom11
SO57876,2023-11-13,20181113,535,17844,10,2023-11-20,2,3,0.6248,United Kingdom11
SO57889,2023-11-13,20181113,359,13440,6,2023-11-20,1,5,57.3748,Canada11
SO57860,2023-11-13,20181113,480,26628,1,2023-11-20,3,8,0.0573,Northwest11
SO57857,2023-11-13,20181113,539,11505,6,2023-11-20,1,2,0.6248,Canada11
SO57853,2023-11-13,20181113,480,18295,9,2023-11-20,1,8,0.0573,Australia11
SO57854,2023-11-13,20181113,486,12696,9,2023-11-20,1,2,3.975,Australia11
SO57900,2023-11-13,20181113,565,28482,9,2023-11-20,1,5,18.5588,Australia11
SO57851,2023-11-13,20181113,485,18294,9,2023-11-20,1,1,0.5495,Australia11
SO57893,2023-11-13,20181113,363,12995,9,2023-11-20,1,3,57.3748,Australia11
SO57849,2023-11-13,20181113,539,14074,9,2023-11-20,1,3,0.6248,Australia11
SO57852,2023-11-13,20181113,541,19106,9,2023-11-20,1,6,0.7248,Australia11
SO57850,2023-11-13,20181113,539,14232,9,2023-11-20,1,7,0.6248,Australia11
SO57892,2023-11-13,20181113,376,19947,9,2023-11-20,1,2,61.0838,Australia11
SO57894,2023-11-13,20181113,376,19788,9,2023-11-20,1,7,61.0838,Australia11
SO57847,2023-11-13,20181113,353,11588,7,2023-11-20,1,3,57.9998,France11
SO57861,2023-11-13,20181113,480,11176,6,2023-11-20,3,2,0.0573,Canada11
SO57863,2023-11-13,20181113,480,11510,6,2023-11-20,3,5,0.0573,Canada11
SO57879,2023-11-13,20181113,530,24133,7,2023-11-20,1,6,0.1248,France11
SO57843,2023-11-13,20181113,390,24921,9,2023-11-20,1,6,28.0123,Australia11
SO57863,2023-11-13,20181113,535,11510,6,2023-11-20,1,5,0.6248,Canada11
SO57892,2023-11-13,20181113,480,19947,9,2023-11-20,3,5,0.0573,Australia11
SO57843,2023-11-13,20181113,463,24921,9,2023-11-20,3,7,0.6123,Australia11
SO57858,2023-11-13,20181113,539,14091,6,2023-11-20,1,3,0.6248,Canada11
SO57884,2023-11-13,20181113,537,11200,6,2023-11-20,1,8,0.875,Canada11
SO57873,2023-11-13,20181113,485,20478,6,2023-11-20,1,3,0.5495,Canada11
SO57871,2023-11-13,20181113,528,28290,6,2023-11-20,1,3,0.1248,Canada11
SO57852,2023-11-13,20181113,530,19106,9,2023-11-20,2,1,0.1248,Australia11
SO57851,2023-11-13,20181113,489,18294,9,2023-11-20,2,1,1.3498,Australia11
SO57893,2023-11-13,20181113,484,12995,9,2023-11-20,3,3,0.1988,Australia11
SO57893,2023-11-13,20181113,487,12995,9,2023-11-20,2,5,1.3748,Australia11
SO57849,2023-11-13,20181113,480,14074,9,2023-11-20,2,1,0.0573,Australia11
SO57850,2023-11-13,20181113,480,14232,9,2023-11-20,2,3,0.0573,Australia11
SO57843,2023-11-13,20181113,222,24921,9,2023-11-20,2,6,0.8748,Australia11
SO57900,2023-11-13,20181113,222,28482,9,2023-11-20,2,6,0.8748,Australia11
SO57894,2023-11-13,20181113,214,19788,9,2023-11-20,2,8,0.8748,Australia11
SO57852,2023-11-13,20181113,225,19106,9,2023-11-20,3,7,0.2248,Australia11
SO57892,2023-11-13,20181113,540,19947,9,2023-11-20,2,2,0.815,Australia11
SO57898,2023-11-13,20181113,605,21912,7,2023-11-20,1,4,13.4998,France11
SO57885,2023-11-13,20181113,537,11842,1,2023-11-20,1,5,0.875,Northwest11
SO57899,2023-11-13,20181113,574,14931,7,2023-11-20,1,7,59.6018,France11
SO57859,2023-11-13,20181113,479,28347,1,2023-11-20,2,5,0.2248,Northwest11
SO57869,2023-11-13,20181113,478,21455,1,2023-11-20,2,8,0.2498,Northwest11
SO57896,2023-11-13,20181113,541,25192,1,2023-11-20,2,7,0.7248,Northwest11
SO57888,2023-11-13,20181113,475,14334,1,2023-11-20,2,5,1.7498,Northwest11
SO57864,2023-11-13,20181113,483,24945,1,2023-11-20,2,1,3,Northwest11
SO57860,2023-11-13,20181113,541,26628,1,2023-11-20,2,6,0.7248,Northwest11
SO57896,2023-11-13,20181113,530,25192,1,2023-11-20,3,5,0.1248,Northwest11
SO57859,2023-11-13,20181113,477,28347,1,2023-11-20,3,6,0.1248,Northwest11
SO57848,2023-11-13,20181113,480,12787,1,2023-11-20,3,4,0.0573,Northwest11
SO57888,2023-11-13,20181113,225,14334,1,2023-11-20,3,1,0.2248,Northwest11
SO57890,2023-11-13,20181113,478,13394,1,2023-11-20,3,4,0.2498,Northwest11
SO57890,2023-11-13,20181113,225,13394,1,2023-11-20,4,5,0.2248,Northwest11
