son,orderdate,orderdatekey,pk,ck,stk,dateofshipping,soln,oquantity,freight,region
SO73200,2024-06-18,20190618,234,25165,4,2024-06-25,2,3,1.2498,Southwest6
SO73221,2024-06-18,20190618,228,13306,4,2024-06-25,2,2,1.2498,Southwest6
SO73208,2024-06-18,20190618,225,17178,4,2024-06-25,2,6,0.2248,Southwest6
SO73209,2024-06-18,20190618,217,16212,4,2024-06-25,2,1,0.8748,Southwest6
SO73230,2024-06-18,20190618,217,15520,4,2024-06-25,2,1,0.8748,Southwest6
SO73246,2024-06-18,20190618,217,22036,4,2024-06-25,2,7,0.8748,Southwest6
SO73248,2024-06-18,20190618,214,18804,4,2024-06-25,2,4,0.8748,Southwest6
SO73220,2024-06-18,20190618,528,11668,4,2024-06-25,2,2,0.1248,Southwest6
SO73225,2024-06-18,20190618,528,16210,4,2024-06-25,3,3,0.1248,Southwest6
SO73233,2024-06-18,20190618,528,18376,4,2024-06-25,3,6,0.1248,Southwest6
SO73220,2024-06-18,20190618,222,11668,4,2024-06-25,3,7,0.8748,Southwest6
SO73200,2024-06-18,20190618,225,25165,4,2024-06-25,3,7,0.2248,Southwest6
SO73203,2024-06-18,20190618,536,23063,4,2024-06-25,2,1,0.7498,Southwest6
SO73233,2024-06-18,20190618,537,18376,4,2024-06-25,2,6,0.875,Southwest6
SO73228,2024-06-18,20190618,485,18613,4,2024-06-25,2,4,0.5495,Southwest6
SO73196,2024-06-18,20190618,529,29035,4,2024-06-25,1,4,0.0998,Southwest6
SO73189,2024-06-18,20190618,225,13511,7,2024-06-25,4,3,0.2248,France6
SO73203,2024-06-18,20190618,528,23063,4,2024-06-25,1,8,0.1248,Southwest6
SO73205,2024-06-18,20190618,528,23301,4,2024-06-25,1,1,0.1248,Southwest6
SO73209,2024-06-18,20190618,528,16212,4,2024-06-25,1,5,0.1248,Southwest6
SO73210,2024-06-18,20190618,528,15738,4,2024-06-25,1,5,0.1248,Southwest6
SO73208,2024-06-18,20190618,477,17178,4,2024-06-25,1,5,0.1248,Southwest6
SO73195,2024-06-18,20190618,530,28289,4,2024-06-25,1,3,0.1248,Southwest6
SO73233,2024-06-18,20190618,363,18376,4,2024-06-25,1,8,57.3748,Southwest6
SO73226,2024-06-18,20190618,225,18594,4,2024-06-25,3,7,0.2248,Southwest6
SO73225,2024-06-18,20190618,598,16210,4,2024-06-25,1,7,13.4998,Southwest6
SO73246,2024-06-18,20190618,390,22036,4,2024-06-25,1,3,28.0123,Southwest6
SO73248,2024-06-18,20190618,581,18804,4,2024-06-25,1,2,42.5248,Southwest6
SO73242,2024-06-18,20190618,568,25856,4,2024-06-25,1,6,18.5588,Southwest6
SO73221,2024-06-18,20190618,485,13306,4,2024-06-25,1,4,0.5495,Southwest6
SO73200,2024-06-18,20190618,540,25165,4,2024-06-25,1,1,0.815,Southwest6
SO73204,2024-06-18,20190618,536,23400,4,2024-06-25,1,7,0.7498,Southwest6
SO73220,2024-06-18,20190618,537,11668,4,2024-06-25,1,3,0.875,Southwest6
SO73194,2024-06-18,20190618,529,29076,4,2024-06-25,1,4,0.0998,Southwest6
SO73226,2024-06-18,20190618,361,18594,4,2024-06-25,1,1,57.3748,Southwest6
SO73230,2024-06-18,20190618,463,15520,4,2024-06-25,3,7,0.6123,Southwest6
SO73226,2024-06-18,20190618,485,18594,4,2024-06-25,2,8,0.5495,Southwest6
SO73205,2024-06-18,20190618,485,23301,4,2024-06-25,3,5,0.5495,Southwest6
SO73243,2024-06-18,20190618,575,28078,1,2024-06-25,1,2,59.6018,Northwest6
SO73247,2024-06-18,20190618,583,21297,1,2024-06-25,1,5,42.5248,Northwest6
SO73231,2024-06-18,20190618,589,15472,1,2024-06-25,1,7,19.2373,Northwest6
SO73240,2024-06-18,20190618,225,26305,1,2024-06-25,1,5,0.2248,Northwest6
SO73244,2024-06-18,20190618,604,24337,1,2024-06-25,1,3,13.4998,Northwest6
SO73218,2024-06-18,20190618,530,27187,8,2024-06-25,1,1,0.1248,Germany6
SO73252,2024-06-18,20190618,584,13580,8,2024-06-25,1,2,13.4998,Germany6
SO73251,2024-06-18,20190618,386,22391,8,2024-06-25,1,1,28.0123,Germany6
SO73191,2024-06-18,20190618,590,22617,8,2024-06-25,1,2,19.2373,Germany6
SO73212,2024-06-18,20190618,537,12406,8,2024-06-25,1,1,0.875,Germany6
SO73222,2024-06-18,20190618,225,12516,8,2024-06-25,1,6,0.2248,Germany6
SO73191,2024-06-18,20190618,536,22617,8,2024-06-25,2,7,0.7498,Germany6
SO73251,2024-06-18,20190618,491,22391,8,2024-06-25,2,8,1.3498,Germany6
SO73252,2024-06-18,20190618,217,13580,8,2024-06-25,2,3,0.8748,Germany6
SO73214,2024-06-18,20190618,214,24579,8,2024-06-25,2,5,0.8748,Germany6
SO73248,2024-06-18,20190618,467,18804,4,2024-06-25,3,1,0.6123,Southwest6
SO73191,2024-06-18,20190618,528,22617,8,2024-06-25,3,3,0.1248,Germany6
SO73234,2024-06-18,20190618,363,18394,1,2024-06-25,1,7,57.3748,Northwest6
SO73232,2024-06-18,20190618,359,18532,1,2024-06-25,1,7,57.3748,Northwest6
SO73190,2024-06-18,20190618,372,16572,8,2024-06-25,1,1,61.0838,Germany6
SO73243,2024-06-18,20190618,479,28078,1,2024-06-25,2,5,0.2248,Northwest6
SO73210,2024-06-18,20190618,486,15738,4,2024-06-25,3,6,3.975,Southwest6
SO73203,2024-06-18,20190618,480,23063,4,2024-06-25,3,8,0.0573,Southwest6
SO73247,2024-06-18,20190618,214,21297,1,2024-06-25,2,5,0.8748,Northwest6
SO73225,2024-06-18,20190618,485,16210,4,2024-06-25,4,1,0.5495,Southwest6
SO73248,2024-06-18,20190618,231,18804,4,2024-06-25,4,7,1.2498,Southwest6
SO73233,2024-06-18,20190618,222,18376,4,2024-06-25,4,3,0.8748,Southwest6
SO73225,2024-06-18,20190618,490,16210,4,2024-06-25,5,2,1.3498,Southwest6
SO73232,2024-06-18,20190618,480,18532,1,2024-06-25,4,1,0.0573,Northwest6
SO73243,2024-06-18,20190618,222,28078,1,2024-06-25,4,3,0.8748,Northwest6
SO73244,2024-06-18,20190618,222,24337,1,2024-06-25,4,4,0.8748,Northwest6
SO73232,2024-06-18,20190618,484,18532,1,2024-06-25,5,4,0.1988,Northwest6
SO73244,2024-06-18,20190618,529,24337,1,2024-06-25,3,7,0.0998,Northwest6
SO73243,2024-06-18,20190618,477,28078,1,2024-06-25,3,7,0.1248,Northwest6
SO73232,2024-06-18,20190618,528,18532,1,2024-06-25,3,3,0.1248,Northwest6
SO73231,2024-06-18,20190618,484,15472,1,2024-06-25,2,6,0.1988,Northwest6
SO73240,2024-06-18,20190618,578,26305,1,2024-06-25,2,3,30.3713,Northwest6
SO73244,2024-06-18,20190618,538,24337,1,2024-06-25,2,5,0.5373,Northwest6
SO73232,2024-06-18,20190618,537,18532,1,2024-06-25,2,7,0.875,Northwest6
SO73234,2024-06-18,20190618,480,18394,1,2024-06-25,2,6,0.0573,Northwest6
SO73324,2024-06-19,20190619,388,25603,10,2024-06-26,1,5,28.0123,United Kingdom6
SO73266,2024-06-19,20190619,228,16573,10,2024-06-26,2,5,1.2498,United Kingdom6
SO73271,2024-06-19,20190619,359,15046,10,2024-06-26,1,4,57.3748,United Kingdom6
SO73322,2024-06-19,20190619,222,22608,10,2024-06-26,2,2,0.8748,United Kingdom6
SO73332,2024-06-19,20190619,479,12216,10,2024-06-26,2,6,0.2248,United Kingdom6
SO73331,2024-06-19,20190619,225,12239,10,2024-06-26,2,2,0.2248,United Kingdom6
SO73309,2024-06-19,20190619,479,12214,10,2024-06-26,2,7,0.2248,United Kingdom6
SO73325,2024-06-19,20190619,382,25604,10,2024-06-26,1,8,28.0123,United Kingdom6
SO73324,2024-06-19,20190619,477,25603,10,2024-06-26,2,3,0.1248,United Kingdom6
SO73270,2024-06-19,20190619,355,14950,10,2024-06-26,1,5,57.9998,United Kingdom6
SO73296,2024-06-19,20190619,530,17760,10,2024-06-26,1,3,0.1248,United Kingdom6
SO73266,2024-06-19,20190619,590,16573,10,2024-06-26,1,2,19.2373,United Kingdom6
SO73309,2024-06-19,20190619,562,12214,10,2024-06-26,1,1,59.6018,United Kingdom6
SO73331,2024-06-19,20190619,574,12239,10,2024-06-26,1,5,59.6018,United Kingdom6
SO73332,2024-06-19,20190619,563,12216,10,2024-06-26,1,2,59.6018,United Kingdom6
SO73328,2024-06-19,20190619,584,27817,10,2024-06-26,1,6,13.4998,United Kingdom6
SO73294,2024-06-19,20190619,529,16435,10,2024-06-26,1,3,0.0998,United Kingdom6
SO73275,2024-06-19,20190619,528,11784,6,2024-06-26,2,3,0.1248,Canada6
SO73276,2024-06-19,20190619,528,12054,6,2024-06-26,2,7,0.1248,Canada6
SO73328,2024-06-19,20190619,538,27817,10,2024-06-26,2,2,0.5373,United Kingdom6
SO73289,2024-06-19,20190619,217,23494,6,2024-06-26,2,1,0.8748,Canada6
SO73322,2024-06-19,20190619,583,22608,10,2024-06-26,1,4,42.5248,United Kingdom6
SO73325,2024-06-19,20190619,491,25604,10,2024-06-26,2,4,1.3498,United Kingdom6
SO73288,2024-06-19,20190619,528,15324,2,2024-06-26,1,2,0.1248,Northeast6
SO73271,2024-06-19,20190619,537,15046,10,2024-06-26,2,1,0.875,United Kingdom6
SO73281,2024-06-19,20190619,225,16855,6,2024-06-26,2,3,0.2248,Canada6
SO73291,2024-06-19,20190619,540,28422,7,2024-06-26,1,4,0.815,France6
SO73293,2024-06-19,20190619,478,27888,7,2024-06-26,1,8,0.2498,France6
SO73295,2024-06-19,20190619,530,24134,7,2024-06-26,1,5,0.1248,France6
SO73292,2024-06-19,20190619,528,15670,7,2024-06-26,1,3,0.1248,France6
SO73288,2024-06-19,20190619,485,15324,2,2024-06-26,2,3,0.5495,Northeast6
SO73288,2024-06-19,20190619,478,15324,2,2024-06-26,3,2,0.2498,Northeast6
SO73288,2024-06-19,20190619,225,15324,2,2024-06-26,4,1,0.2248,Northeast6
SO73288,2024-06-19,20190619,477,15324,2,2024-06-26,5,1,0.1248,Northeast6
SO73309,2024-06-19,20190619,477,12214,10,2024-06-26,4,6,0.1248,United Kingdom6
SO73332,2024-06-19,20190619,491,12216,10,2024-06-26,4,2,1.3498,United Kingdom6
SO73324,2024-06-19,20190619,214,25603,10,2024-06-26,4,2,0.8748,United Kingdom6
SO73309,2024-06-19,20190619,463,12214,10,2024-06-26,3,2,0.6123,United Kingdom6
SO73328,2024-06-19,20190619,480,27817,10,2024-06-26,3,8,0.0573,United Kingdom6
SO73322,2024-06-19,20190619,225,22608,10,2024-06-26,3,8,0.2248,United Kingdom6
SO73324,2024-06-19,20190619,479,25603,10,2024-06-26,3,2,0.2248,United Kingdom6
SO73331,2024-06-19,20190619,214,12239,10,2024-06-26,3,1,0.8748,United Kingdom6
SO73271,2024-06-19,20190619,222,15046,10,2024-06-26,3,6,0.8748,United Kingdom6
SO73332,2024-06-19,20190619,477,12216,10,2024-06-26,3,6,0.1248,United Kingdom6
SO73294,2024-06-19,20190619,480,16435,10,2024-06-26,2,2,0.0573,United Kingdom6
SO73270,2024-06-19,20190619,537,14950,10,2024-06-26,2,5,0.875,United Kingdom6
SO73296,2024-06-19,20190619,487,17760,10,2024-06-26,2,3,1.3748,United Kingdom6
SO73280,2024-06-19,20190619,234,11507,6,2024-06-26,2,7,1.2498,Canada6
SO73256,2024-06-19,20190619,574,14038,9,2024-06-26,1,5,59.6018,Australia6
SO73300,2024-06-19,20190619,537,14274,6,2024-06-26,2,6,0.875,Canada6
SO73261,2024-06-19,20190619,222,13008,9,2024-06-26,3,3,0.8748,Australia6
SO73260,2024-06-19,20190619,217,18443,9,2024-06-26,3,8,0.8748,Australia6
SO73337,2024-06-19,20190619,225,13632,9,2024-06-26,3,1,0.2248,Australia6
SO73313,2024-06-19,20190619,477,11929,9,2024-06-26,3,8,0.1248,Australia6
SO73264,2024-06-19,20190619,487,13624,9,2024-06-26,1,1,1.3748,Australia6
SO73336,2024-06-19,20190619,577,13118,9,2024-06-26,1,7,30.3713,Australia6
SO73262,2024-06-19,20190619,217,15805,9,2024-06-26,1,1,0.8748,Australia6
SO73313,2024-06-19,20190619,590,11929,9,2024-06-26,1,5,19.2373,Australia6
SO73333,2024-06-19,20190619,565,14345,9,2024-06-26,1,6,18.5588,Australia6
SO73263,2024-06-19,20190619,225,17319,9,2024-06-26,1,6,0.2248,Australia6
SO73310,2024-06-19,20190619,583,22926,9,2024-06-26,1,1,42.5248,Australia6
SO73260,2024-06-19,20190619,529,18443,9,2024-06-26,1,1,0.0998,Australia6
SO73311,2024-06-19,20190619,390,18766,9,2024-06-26,1,7,28.0123,Australia6
SO73312,2024-06-19,20190619,384,18464,9,2024-06-26,1,7,28.0123,Australia6
SO73334,2024-06-19,20190619,575,27872,9,2024-06-26,1,7,59.6018,Australia6
SO73335,2024-06-19,20190619,562,13964,9,2024-06-26,1,4,59.6018,Australia6
SO73337,2024-06-19,20190619,561,13632,9,2024-06-26,1,1,59.6018,Australia6
SO73261,2024-06-19,20190619,528,13008,9,2024-06-26,1,1,0.1248,Australia6
SO73306,2024-06-19,20190619,588,15527,4,2024-06-26,1,1,19.2373,Southwest6
SO73287,2024-06-19,20190619,480,16062,1,2024-06-26,2,4,0.0573,Northwest6
SO73326,2024-06-19,20190619,384,20926,7,2024-06-26,1,5,28.0123,France6
SO73336,2024-06-19,20190619,217,13118,9,2024-06-26,2,2,0.8748,Australia6
SO73277,2024-06-19,20190619,471,11868,6,2024-06-26,2,1,1.5875,Canada6
SO73261,2024-06-19,20190619,485,13008,9,2024-06-26,2,1,0.5495,Australia6
SO73260,2024-06-19,20190619,538,18443,9,2024-06-26,2,8,0.5373,Australia6
SO73289,2024-06-19,20190619,234,23494,6,2024-06-26,3,2,1.2498,Canada6
SO73300,2024-06-19,20190619,222,14274,6,2024-06-26,3,1,0.8748,Canada6
SO73276,2024-06-19,20190619,214,12054,6,2024-06-26,3,6,0.8748,Canada6
SO73275,2024-06-19,20190619,217,11784,6,2024-06-26,3,5,0.8748,Canada6
SO73257,2024-06-19,20190619,483,11711,6,2024-06-26,1,3,3,Canada6
SO73274,2024-06-19,20190619,541,13758,6,2024-06-26,1,5,0.7248,Canada6
SO73280,2024-06-19,20190619,475,11507,6,2024-06-26,1,4,1.7498,Canada6
SO73281,2024-06-19,20190619,475,16855,6,2024-06-26,1,5,1.7498,Canada6
SO73284,2024-06-19,20190619,476,16837,6,2024-06-26,1,3,1.7498,Canada6
SO73275,2024-06-19,20190619,536,11784,6,2024-06-26,1,3,0.7498,Canada6
SO73276,2024-06-19,20190619,536,12054,6,2024-06-26,1,6,0.7498,Canada6
SO73277,2024-06-19,20190619,536,11868,6,2024-06-26,1,4,0.7498,Canada6
SO73290,2024-06-19,20190619,485,18604,6,2024-06-26,1,8,0.5495,Canada6
SO73289,2024-06-19,20190619,528,23494,6,2024-06-26,1,3,0.1248,Canada6
SO73300,2024-06-19,20190619,528,14274,6,2024-06-26,1,3,0.1248,Canada6
SO73335,2024-06-19,20190619,479,13964,9,2024-06-26,2,5,0.2248,Australia6
SO73256,2024-06-19,20190619,225,14038,9,2024-06-26,2,5,0.2248,Australia6
SO73334,2024-06-19,20190619,225,27872,9,2024-06-26,2,8,0.2248,Australia6
SO73310,2024-06-19,20190619,489,22926,9,2024-06-26,2,8,1.3498,Australia6
SO73311,2024-06-19,20190619,490,18766,9,2024-06-26,2,1,1.3498,Australia6
SO73337,2024-06-19,20190619,489,13632,9,2024-06-26,2,5,1.3498,Australia6
SO73313,2024-06-19,20190619,478,11929,9,2024-06-26,2,5,0.2498,Australia6
SO73323,2024-06-19,20190619,580,19292,7,2024-06-26,1,3,42.5248,France6
SO73282,2024-06-19,20190619,474,19832,4,2024-06-26,1,7,1.7498,Southwest6
SO73268,2024-06-19,20190619,361,24841,7,2024-06-26,1,4,57.3748,France6
SO73319,2024-06-19,20190619,217,24328,4,2024-06-26,2,4,0.8748,Southwest6
SO73316,2024-06-19,20190619,214,26283,4,2024-06-26,2,1,0.8748,Southwest6
SO73303,2024-06-19,20190619,477,18808,4,2024-06-26,3,3,0.1248,Southwest6
SO73307,2024-06-19,20190619,528,15532,4,2024-06-26,3,5,0.1248,Southwest6
SO73317,2024-06-19,20190619,530,26286,4,2024-06-26,3,5,0.1248,Southwest6
SO73304,2024-06-19,20190619,222,18838,4,2024-06-26,3,6,0.8748,Southwest6
SO73321,2024-06-19,20190619,225,21293,4,2024-06-26,3,4,0.2248,Southwest6
SO73299,2024-06-19,20190619,465,12899,4,2024-06-26,3,2,0.6123,Southwest6
SO73316,2024-06-19,20190619,231,26283,4,2024-06-26,3,6,1.2498,Southwest6
SO73301,2024-06-19,20190619,487,12527,4,2024-06-26,3,3,1.3748,Southwest6
SO73302,2024-06-19,20190619,529,20649,4,2024-06-26,3,6,0.0998,Southwest6
SO73320,2024-06-19,20190619,539,21932,4,2024-06-26,3,4,0.6248,Southwest6
SO73307,2024-06-19,20190619,480,15532,4,2024-06-26,4,1,0.0573,Southwest6
SO73317,2024-06-19,20190619,480,26286,4,2024-06-26,4,8,0.0573,Southwest6
SO73302,2024-06-19,20190619,484,20649,4,2024-06-26,4,8,0.1988,Southwest6
SO73303,2024-06-19,20190619,478,18808,4,2024-06-26,4,8,0.2498,Southwest6
SO73320,2024-06-19,20190619,482,21932,4,2024-06-26,4,5,0.2248,Southwest6
SO73303,2024-06-19,20190619,487,18808,4,2024-06-26,5,7,1.3748,Southwest6
SO73317,2024-06-19,20190619,484,26286,4,2024-06-26,5,1,0.1988,Southwest6
SO73305,2024-06-19,20190619,477,18582,1,2024-06-26,4,7,0.1248,Northwest6
SO73318,2024-06-19,20190619,480,24326,1,2024-06-26,4,8,0.0573,Northwest6
SO73299,2024-06-19,20190619,234,12899,4,2024-06-26,2,8,1.2498,Southwest6
SO73259,2024-06-19,20190619,225,28617,1,2024-06-26,3,4,0.2248,Northwest6
SO73321,2024-06-19,20190619,489,21293,4,2024-06-26,2,7,1.3498,Southwest6
SO73307,2024-06-19,20190619,536,15532,4,2024-06-26,2,5,0.7498,Southwest6
SO73285,2024-06-19,20190619,477,19210,4,2024-06-26,1,8,0.1248,Southwest6
SO73286,2024-06-19,20190619,477,16966,4,2024-06-26,1,7,0.1248,Southwest6
SO73269,2024-06-19,20190619,361,23621,7,2024-06-26,1,2,57.3748,France6
SO73303,2024-06-19,20190619,355,18808,4,2024-06-26,1,2,57.9998,Southwest6
SO73304,2024-06-19,20190619,353,18838,4,2024-06-26,1,4,57.9998,Southwest6
SO73320,2024-06-19,20190619,388,21932,4,2024-06-26,1,1,28.0123,Southwest6
SO73321,2024-06-19,20190619,580,21293,4,2024-06-26,1,6,42.5248,Southwest6
SO73307,2024-06-19,20190619,589,15532,4,2024-06-26,1,6,19.2373,Southwest6
SO73258,2024-06-19,20190619,484,11881,4,2024-06-26,1,1,0.1988,Southwest6
SO73272,2024-06-19,20190619,490,11650,4,2024-06-26,1,4,1.3498,Southwest6
SO73302,2024-06-19,20190619,378,20649,4,2024-06-26,1,7,61.0838,Southwest6
SO73316,2024-06-19,20190619,578,26283,4,2024-06-26,1,8,30.3713,Southwest6
SO73317,2024-06-19,20190619,578,26286,4,2024-06-26,1,7,30.3713,Southwest6
SO73299,2024-06-19,20190619,485,12899,4,2024-06-26,1,7,0.5495,Southwest6
SO73301,2024-06-19,20190619,485,12527,4,2024-06-26,1,7,0.5495,Southwest6
SO73303,2024-06-19,20190619,485,18808,4,2024-06-26,2,6,0.5495,Southwest6
SO73304,2024-06-19,20190619,485,18838,4,2024-06-26,2,4,0.5495,Southwest6
SO73301,2024-06-19,20190619,478,12527,4,2024-06-26,2,8,0.2498,Southwest6
SO73320,2024-06-19,20190619,529,21932,4,2024-06-26,2,7,0.0998,Southwest6
SO73317,2024-06-19,20190619,541,26286,4,2024-06-26,2,1,0.7248,Southwest6
SO73302,2024-06-19,20190619,540,20649,4,2024-06-26,2,8,0.815,Southwest6
SO73306,2024-06-19,20190619,476,15527,4,2024-06-26,2,4,1.7498,Southwest6
SO73305,2024-06-19,20190619,225,18582,1,2024-06-26,3,2,0.2248,Northwest6
SO73319,2024-06-19,20190619,606,24328,4,2024-06-26,1,3,13.4998,Southwest6
SO73318,2024-06-19,20190619,477,24326,1,2024-06-26,3,8,0.1248,Northwest6
SO73330,2024-06-19,20190619,477,25571,8,2024-06-26,2,7,0.1248,Germany6
SO73297,2024-06-19,20190619,217,11418,8,2024-06-26,2,4,0.8748,Germany6
SO73330,2024-06-19,20190619,479,25571,8,2024-06-26,3,3,0.2248,Germany6
SO73330,2024-06-19,20190619,214,25571,8,2024-06-26,4,2,0.8748,Germany6
SO73265,2024-06-19,20190619,477,26406,7,2024-06-26,4,4,0.1248,France6
SO73292,2024-06-19,20190619,228,15670,7,2024-06-26,4,2,1.2498,France6
SO73265,2024-06-19,20190619,463,26406,7,2024-06-26,3,3,0.6123,France6
SO73269,2024-06-19,20190619,478,23621,7,2024-06-26,3,5,0.2498,France6
SO73293,2024-06-19,20190619,484,27888,7,2024-06-26,3,3,0.1988,France6
SO73268,2024-06-19,20190619,480,24841,7,2024-06-26,3,3,0.0573,France6
SO73292,2024-06-19,20190619,217,15670,7,2024-06-26,3,5,0.8748,France6
SO73265,2024-06-19,20190619,478,26406,7,2024-06-26,2,7,0.2498,France6
SO73291,2024-06-19,20190619,480,28422,7,2024-06-26,2,6,0.0573,France6
SO73268,2024-06-19,20190619,485,24841,7,2024-06-26,2,2,0.5495,France6
SO73292,2024-06-19,20190619,535,15670,7,2024-06-26,2,8,0.6248,France6
SO73269,2024-06-19,20190619,477,23621,7,2024-06-26,2,6,0.1248,France6
SO73293,2024-06-19,20190619,477,27888,7,2024-06-26,2,7,0.1248,France6
SO73323,2024-06-19,20190619,222,19292,7,2024-06-26,2,5,0.8748,France6
SO73267,2024-06-19,20190619,214,25786,7,2024-06-26,2,5,0.8748,France6
SO73267,2024-06-19,20190619,361,25786,7,2024-06-26,1,4,57.3748,France6
SO73315,2024-06-19,20190619,477,26644,1,2024-06-26,3,2,0.1248,Northwest6
SO73330,2024-06-19,20190619,605,25571,8,2024-06-26,1,2,13.4998,Germany6
SO73329,2024-06-19,20190619,584,25597,8,2024-06-26,1,2,13.4998,Germany6
SO73265,2024-06-19,20190619,359,26406,7,2024-06-26,1,8,57.3748,France6
SO73297,2024-06-19,20190619,530,11418,8,2024-06-26,1,1,0.1248,Germany6
SO73327,2024-06-19,20190619,604,25596,8,2024-06-26,1,5,13.4998,Germany6
SO73259,2024-06-19,20190619,234,28617,1,2024-06-26,2,5,1.2498,Northwest6
SO73314,2024-06-19,20190619,541,28666,1,2024-06-26,2,4,0.7248,Northwest6
SO73308,2024-06-19,20190619,480,13712,1,2024-06-26,2,5,0.0573,Northwest6
SO73305,2024-06-19,20190619,478,18582,1,2024-06-26,2,2,0.2498,Northwest6
SO73315,2024-06-19,20190619,479,26644,1,2024-06-26,2,4,0.2248,Northwest6
SO73318,2024-06-19,20190619,479,24326,1,2024-06-26,2,7,0.2248,Northwest6
SO73283,2024-06-19,20190619,482,19835,1,2024-06-26,2,6,0.2248,Northwest6
SO73279,2024-06-19,20190619,477,20469,1,2024-06-26,2,5,0.1248,Northwest6
SO73283,2024-06-19,20190619,474,19835,1,2024-06-26,1,4,1.7498,Northwest6
SO73279,2024-06-19,20190619,214,20469,1,2024-06-26,3,3,0.8748,Northwest6
SO73308,2024-06-19,20190619,357,13712,1,2024-06-26,1,4,57.9998,Northwest6
SO73259,2024-06-19,20190619,483,28617,1,2024-06-26,1,5,3,Northwest6
SO73273,2024-06-19,20190619,480,11315,1,2024-06-26,1,3,0.0573,Northwest6
SO73314,2024-06-19,20190619,577,28666,1,2024-06-26,1,3,30.3713,Northwest6
SO73315,2024-06-19,20190619,565,26644,1,2024-06-26,1,6,18.5588,Northwest6
SO73287,2024-06-19,20190619,528,16062,1,2024-06-26,1,2,0.1248,Northwest6
SO73278,2024-06-19,20190619,478,21623,1,2024-06-26,1,4,0.2498,Northwest6
SO73279,2024-06-19,20190619,478,20469,1,2024-06-26,1,8,0.2498,Northwest6
SO73318,2024-06-19,20190619,605,24326,1,2024-06-26,1,3,13.4998,Northwest6
SO73298,2024-06-19,20190619,485,12891,1,2024-06-26,1,3,0.5495,Northwest6
SO73305,2024-06-19,20190619,363,18582,1,2024-06-26,1,4,57.3748,Northwest6
SO73352,2024-06-20,20190620,484,11276,6,2024-06-27,3,2,0.1988,Canada6
SO73375,2024-06-20,20190620,480,11652,6,2024-06-27,2,1,0.0573,Canada6
SO73353,2024-06-20,20190620,217,11200,6,2024-06-27,2,5,0.8748,Canada6
SO73359,2024-06-20,20190620,476,28357,6,2024-06-27,2,6,1.7498,Canada6
SO73408,2024-06-20,20190620,214,18324,6,2024-06-27,2,7,0.8748,Canada6
SO73375,2024-06-20,20190620,484,11652,6,2024-06-27,3,4,0.1988,Canada6
SO73398,2024-06-20,20190620,222,16836,6,2024-06-27,2,1,0.8748,Canada6
SO73352,2024-06-20,20190620,480,11276,6,2024-06-27,2,7,0.0573,Canada6
SO73359,2024-06-20,20190620,472,28357,6,2024-06-27,1,2,1.5875,Canada6
SO73353,2024-06-20,20190620,530,11200,6,2024-06-27,1,5,0.1248,Canada6
SO73408,2024-06-20,20190620,580,18324,6,2024-06-27,1,6,42.5248,Canada6
SO73375,2024-06-20,20190620,537,11652,6,2024-06-27,1,8,0.875,Canada6
SO73352,2024-06-20,20190620,530,11276,6,2024-06-27,1,6,0.1248,Canada6
SO73343,2024-06-20,20190620,477,24245,9,2024-06-27,2,4,0.1248,Australia6
SO73412,2024-06-20,20190620,479,26920,9,2024-06-27,2,2,0.2248,Australia6
SO73392,2024-06-20,20190620,491,18465,9,2024-06-27,2,4,1.3498,Australia6
SO73389,2024-06-20,20190620,539,27694,9,2024-06-27,2,4,0.6248,Australia6
SO73366,2024-06-20,20190620,477,24880,10,2024-06-27,1,4,0.1248,United Kingdom6
SO73385,2024-06-20,20190620,540,22850,9,2024-06-27,2,3,0.815,Australia6
SO73398,2024-06-20,20190620,586,16836,6,2024-06-27,1,6,18.5588,Canada6
SO73339,2024-06-20,20190620,536,16167,9,2024-06-27,2,1,0.7498,Australia6
SO73349,2024-06-20,20190620,222,15619,10,2024-06-27,2,7,0.8748,United Kingdom6
SO73370,2024-06-20,20190620,529,28884,10,2024-06-27,1,3,0.0998,United Kingdom6
SO73410,2024-06-20,20190620,484,18168,10,2024-06-27,4,1,0.1988,United Kingdom6
SO73384,2024-06-20,20190620,485,16656,9,2024-06-27,2,3,0.5495,Australia6
SO73372,2024-06-20,20190620,487,13586,10,2024-06-27,3,8,1.3748,United Kingdom6
SO73382,2024-06-20,20190620,237,16045,10,2024-06-27,3,4,1.2498,United Kingdom6
SO73368,2024-06-20,20190620,480,24541,10,2024-06-27,3,2,0.0573,United Kingdom6
SO73410,2024-06-20,20190620,479,18168,10,2024-06-27,3,1,0.2248,United Kingdom6
SO73370,2024-06-20,20190620,484,28884,10,2024-06-27,2,4,0.1988,United Kingdom6
SO73372,2024-06-20,20190620,541,13586,10,2024-06-27,2,2,0.7248,United Kingdom6
SO73381,2024-06-20,20190620,585,16054,10,2024-06-27,2,6,18.5588,United Kingdom6
SO73382,2024-06-20,20190620,225,16045,10,2024-06-27,2,8,0.2248,United Kingdom6
SO73368,2024-06-20,20190620,528,24541,10,2024-06-27,2,5,0.1248,United Kingdom6
SO73369,2024-06-20,20190620,528,17839,10,2024-06-27,2,6,0.1248,United Kingdom6
SO73410,2024-06-20,20190620,477,18168,10,2024-06-27,2,5,0.1248,United Kingdom6
SO73366,2024-06-20,20190620,217,24880,10,2024-06-27,2,2,0.8748,United Kingdom6
