son,orderdate,orderdatekey,pk,ck,stk,dateofshipping,soln,oquantity,freight,region
SO74421,2024-07-09,20190709,481,19953,9,2024-07-16,3,2,0.2248,Australia7
SO74435,2024-07-09,20190709,222,16576,7,2024-07-16,3,2,0.8748,France7
SO74426,2024-07-09,20190709,529,27911,1,2024-07-16,2,7,0.0998,Northwest7
SO74435,2024-07-09,20190709,463,16576,7,2024-07-16,5,4,0.6123,France7
SO74435,2024-07-09,20190709,231,16576,7,2024-07-16,4,1,1.2498,France7
SO74429,2024-07-09,20190709,528,23093,4,2024-07-16,1,2,0.1248,Southwest7
SO74423,2024-07-09,20190709,539,29244,4,2024-07-16,1,3,0.6248,Southwest7
SO74416,2024-07-09,20190709,225,12040,4,2024-07-16,1,8,0.2248,Southwest7
SO74440,2024-07-09,20190709,485,12911,4,2024-07-16,1,6,0.5495,Southwest7
SO74428,2024-07-09,20190709,540,24443,4,2024-07-16,1,1,0.815,Southwest7
SO74428,2024-07-09,20190709,480,24443,4,2024-07-16,2,7,0.0573,Southwest7
SO74423,2024-07-09,20190709,529,29244,4,2024-07-16,2,2,0.0998,Southwest7
SO74429,2024-07-09,20190709,536,23093,4,2024-07-16,2,4,0.7498,Southwest7
SO74440,2024-07-09,20190709,482,12911,4,2024-07-16,2,8,0.2248,Southwest7
SO74430,2024-07-09,20190709,477,21734,4,2024-07-16,2,6,0.1248,Southwest7
SO74429,2024-07-09,20190709,222,23093,4,2024-07-16,3,8,0.8748,Southwest7
SO74423,2024-07-09,20190709,480,29244,4,2024-07-16,3,1,0.0573,Southwest7
SO74430,2024-07-09,20190709,478,21734,4,2024-07-16,1,4,0.2498,Southwest7
SO74439,2024-07-09,20190709,487,12792,1,2024-07-16,2,5,1.3748,Northwest7
SO74436,2024-07-09,20190709,222,27315,8,2024-07-16,3,3,0.8748,Germany7
SO74434,2024-07-09,20190709,228,14361,1,2024-07-16,3,6,1.2498,Northwest7
SO74436,2024-07-09,20190709,530,27315,8,2024-07-16,2,2,0.1248,Germany7
SO74441,2024-07-09,20190709,222,11552,8,2024-07-16,1,6,0.8748,Germany7
SO74439,2024-07-09,20190709,485,12792,1,2024-07-16,1,6,0.5495,Northwest7
SO74434,2024-07-09,20190709,485,14361,1,2024-07-16,1,2,0.5495,Northwest7
SO74436,2024-07-09,20190709,541,27315,8,2024-07-16,1,7,0.7248,Germany7
SO74422,2024-07-09,20190709,529,11236,1,2024-07-16,1,4,0.0998,Northwest7
SO74426,2024-07-09,20190709,538,27911,1,2024-07-16,1,2,0.5373,Northwest7
SO74434,2024-07-09,20190709,217,14361,1,2024-07-16,2,8,0.8748,Northwest7
SO74422,2024-07-09,20190709,217,11236,1,2024-07-16,2,3,0.8748,Northwest7
SO74460,2024-07-10,20190710,540,12405,10,2024-07-17,2,5,0.815,United Kingdom7
SO74467,2024-07-10,20190710,477,17338,6,2024-07-17,2,3,0.1248,Canada7
SO74466,2024-07-10,20190710,477,15856,6,2024-07-17,2,6,0.1248,Canada7
SO74450,2024-07-10,20190710,463,15868,6,2024-07-17,3,2,0.6123,Canada7
SO74457,2024-07-10,20190710,482,19150,6,2024-07-17,2,6,0.2248,Canada7
SO74468,2024-07-10,20190710,222,17126,6,2024-07-17,2,2,0.8748,Canada7
SO74451,2024-07-10,20190710,529,14632,6,2024-07-17,2,5,0.0998,Canada7
SO74467,2024-07-10,20190710,485,17338,6,2024-07-17,1,8,0.5495,Canada7
SO74447,2024-07-10,20190710,529,11277,6,2024-07-17,2,3,0.0998,Canada7
SO74446,2024-07-10,20190710,480,11262,6,2024-07-17,2,4,0.0573,Canada7
SO74468,2024-07-10,20190710,485,17126,6,2024-07-17,1,7,0.5495,Canada7
SO74466,2024-07-10,20190710,485,15856,6,2024-07-17,1,6,0.5495,Canada7
SO74451,2024-07-10,20190710,214,14632,6,2024-07-17,3,2,0.8748,Canada7
SO74457,2024-07-10,20190710,485,19150,6,2024-07-17,1,5,0.5495,Canada7
SO74450,2024-07-10,20190710,529,15868,6,2024-07-17,2,5,0.0998,Canada7
SO74466,2024-07-10,20190710,478,15856,6,2024-07-17,3,8,0.2498,Canada7
SO74459,2024-07-10,20190710,537,18155,10,2024-07-17,2,2,0.875,United Kingdom7
SO74467,2024-07-10,20190710,484,17338,6,2024-07-17,4,2,0.1988,Canada7
SO74455,2024-07-10,20190710,476,11211,6,2024-07-17,1,4,1.7498,Canada7
SO74460,2024-07-10,20190710,529,12405,10,2024-07-17,1,5,0.0998,United Kingdom7
SO74459,2024-07-10,20190710,463,18155,10,2024-07-17,4,7,0.6123,United Kingdom7
SO74459,2024-07-10,20190710,485,18155,10,2024-07-17,3,6,0.5495,United Kingdom7
SO74459,2024-07-10,20190710,528,18155,10,2024-07-17,1,7,0.1248,United Kingdom7
SO74458,2024-07-10,20190710,222,16188,10,2024-07-17,2,3,0.8748,United Kingdom7
SO74467,2024-07-10,20190710,478,17338,6,2024-07-17,3,6,0.2498,Canada7
SO74458,2024-07-10,20190710,485,16188,10,2024-07-17,1,1,0.5495,United Kingdom7
SO74442,2024-07-10,20190710,538,25027,9,2024-07-17,1,4,0.5373,Australia7
SO74443,2024-07-10,20190710,479,16488,9,2024-07-17,2,3,0.2248,Australia7
SO74442,2024-07-10,20190710,529,25027,9,2024-07-17,2,4,0.0998,Australia7
SO74443,2024-07-10,20190710,473,16488,9,2024-07-17,4,1,1.5875,Australia7
SO74443,2024-07-10,20190710,217,16488,9,2024-07-17,3,3,0.8748,Australia7
SO74442,2024-07-10,20190710,222,25027,9,2024-07-17,3,7,0.8748,Australia7
SO74443,2024-07-10,20190710,477,16488,9,2024-07-17,1,2,0.1248,Australia7
SO74451,2024-07-10,20190710,540,14632,6,2024-07-17,1,2,0.815,Canada7
SO74449,2024-07-10,20190710,536,23461,1,2024-07-17,1,4,0.7498,Northwest7
SO74447,2024-07-10,20190710,538,11277,6,2024-07-17,1,3,0.5373,Canada7
SO74456,2024-07-10,20190710,483,15574,4,2024-07-17,3,6,3,Southwest7
SO74452,2024-07-10,20190710,536,22781,4,2024-07-17,2,1,0.7498,Southwest7
SO74445,2024-07-10,20190710,538,27507,4,2024-07-17,2,7,0.5373,Southwest7
SO74465,2024-07-10,20190710,537,11733,4,2024-07-17,2,8,0.875,Southwest7
SO74453,2024-07-10,20190710,478,21341,4,2024-07-17,2,5,0.2498,Southwest7
SO74464,2024-07-10,20190710,480,11186,4,2024-07-17,2,4,0.0573,Southwest7
SO74465,2024-07-10,20190710,483,11733,4,2024-07-17,3,4,3,Southwest7
SO74456,2024-07-10,20190710,480,15574,4,2024-07-17,2,1,0.0573,Southwest7
SO74444,2024-07-10,20190710,529,27989,4,2024-07-17,1,5,0.0998,Southwest7
SO74464,2024-07-10,20190710,537,11186,4,2024-07-17,1,5,0.875,Southwest7
SO74453,2024-07-10,20190710,477,21341,4,2024-07-17,1,1,0.1248,Southwest7
SO74465,2024-07-10,20190710,528,11733,4,2024-07-17,1,6,0.1248,Southwest7
SO74456,2024-07-10,20190710,528,15574,4,2024-07-17,1,5,0.1248,Southwest7
SO74450,2024-07-10,20190710,540,15868,6,2024-07-17,1,1,0.815,Canada7
SO74445,2024-07-10,20190710,529,27507,4,2024-07-17,1,6,0.0998,Southwest7
SO74445,2024-07-10,20190710,480,27507,4,2024-07-17,3,8,0.0573,Southwest7
SO74452,2024-07-10,20190710,528,22781,4,2024-07-17,1,5,0.1248,Southwest7
SO74448,2024-07-10,20190710,480,26103,1,2024-07-17,3,2,0.0573,Northwest7
SO74452,2024-07-10,20190710,480,22781,4,2024-07-17,3,8,0.0573,Southwest7
SO74462,2024-07-10,20190710,530,22703,7,2024-07-17,1,2,0.1248,France7
SO74463,2024-07-10,20190710,541,11566,7,2024-07-17,1,5,0.7248,France7
SO74463,2024-07-10,20190710,530,11566,7,2024-07-17,2,5,0.1248,France7
SO74462,2024-07-10,20190710,541,22703,7,2024-07-17,2,8,0.7248,France7
SO74462,2024-07-10,20190710,222,22703,7,2024-07-17,3,7,0.8748,France7
SO74463,2024-07-10,20190710,480,11566,7,2024-07-17,3,5,0.0573,France7
SO74446,2024-07-10,20190710,535,11262,6,2024-07-17,1,6,0.6248,Canada7
SO74461,2024-07-10,20190710,529,23447,8,2024-07-17,1,3,0.0998,Germany7
SO74469,2024-07-10,20190710,537,13072,1,2024-07-17,1,6,0.875,Northwest7
SO74448,2024-07-10,20190710,535,26103,1,2024-07-17,1,5,0.6248,Northwest7
SO74454,2024-07-10,20190710,476,19863,1,2024-07-17,1,3,1.7498,Northwest7
SO74449,2024-07-10,20190710,528,23461,1,2024-07-17,2,5,0.1248,Northwest7
SO74448,2024-07-10,20190710,528,26103,1,2024-07-17,2,7,0.1248,Northwest7
SO74461,2024-07-10,20190710,480,23447,8,2024-07-17,2,4,0.0573,Germany7
SO74481,2024-07-11,20190711,214,20082,6,2024-07-18,3,4,0.8748,Canada7
SO74493,2024-07-11,20190711,222,19411,6,2024-07-18,2,4,0.8748,Canada7
SO74491,2024-07-11,20190711,485,22771,6,2024-07-18,2,8,0.5495,Canada7
SO74490,2024-07-11,20190711,217,22969,6,2024-07-18,2,2,0.8748,Canada7
SO74485,2024-07-11,20190711,482,18317,6,2024-07-18,2,3,0.2248,Canada7
SO74480,2024-07-11,20190711,529,11091,6,2024-07-18,2,3,0.0998,Canada7
SO74481,2024-07-11,20190711,529,20082,6,2024-07-18,2,7,0.0998,Canada7
SO74493,2024-07-11,20190711,528,19411,6,2024-07-18,1,7,0.1248,Canada7
SO74491,2024-07-11,20190711,528,22771,6,2024-07-18,1,4,0.1248,Canada7
SO74490,2024-07-11,20190711,528,22969,6,2024-07-18,1,8,0.1248,Canada7
SO74488,2024-07-11,20190711,476,12431,6,2024-07-18,1,3,1.7498,Canada7
SO74483,2024-07-11,20190711,480,22014,6,2024-07-18,3,5,0.0573,Canada7
SO74483,2024-07-11,20190711,528,22014,6,2024-07-18,2,4,0.1248,Canada7
SO74491,2024-07-11,20190711,234,22771,6,2024-07-18,3,6,1.2498,Canada7
SO74474,2024-07-11,20190711,214,15607,9,2024-07-18,1,8,0.8748,Australia7
SO74483,2024-07-11,20190711,484,22014,6,2024-07-18,4,4,0.1988,Canada7
SO74473,2024-07-11,20190711,481,17068,9,2024-07-18,2,4,0.2248,Australia7
SO74474,2024-07-11,20190711,465,15607,9,2024-07-18,2,3,0.6123,Australia7
SO74476,2024-07-11,20190711,530,19603,9,2024-07-18,2,1,0.1248,Australia7
SO74472,2024-07-11,20190711,535,14228,9,2024-07-18,1,1,0.6248,Australia7
SO74473,2024-07-11,20190711,536,17068,9,2024-07-18,1,4,0.7498,Australia7
SO74475,2024-07-11,20190711,529,13624,9,2024-07-18,1,1,0.0998,Australia7
SO74476,2024-07-11,20190711,541,19603,9,2024-07-18,1,1,0.7248,Australia7
SO74497,2024-07-11,20190711,536,20938,10,2024-07-18,1,4,0.7498,United Kingdom7
SO74497,2024-07-11,20190711,528,20938,10,2024-07-18,2,7,0.1248,United Kingdom7
SO74497,2024-07-11,20190711,228,20938,10,2024-07-18,3,5,1.2498,United Kingdom7
SO74499,2024-07-11,20190711,541,14196,10,2024-07-18,1,5,0.7248,United Kingdom7
SO74499,2024-07-11,20190711,530,14196,10,2024-07-18,2,1,0.1248,United Kingdom7
SO74499,2024-07-11,20190711,222,14196,10,2024-07-18,3,8,0.8748,United Kingdom7
SO74481,2024-07-11,20190711,481,20082,6,2024-07-18,4,4,0.2248,Canada7
SO74487,2024-07-11,20190711,536,13096,6,2024-07-18,1,1,0.7498,Canada7
SO74481,2024-07-11,20190711,540,20082,6,2024-07-18,1,3,0.815,Canada7
SO74483,2024-07-11,20190711,535,22014,6,2024-07-18,1,7,0.6248,Canada7
SO74485,2024-07-11,20190711,536,18317,6,2024-07-18,1,5,0.7498,Canada7
SO74489,2024-07-11,20190711,477,18555,4,2024-07-18,1,8,0.1248,Southwest7
SO74478,2024-07-11,20190711,480,11639,4,2024-07-18,1,4,0.0573,Southwest7
SO74482,2024-07-11,20190711,540,25282,4,2024-07-18,1,4,0.815,Southwest7
SO74479,2024-07-11,20190711,529,11085,4,2024-07-18,1,1,0.0998,Southwest7
SO74479,2024-07-11,20190711,228,11085,4,2024-07-18,2,3,1.2498,Southwest7
SO74501,2024-07-11,20190711,480,11957,1,2024-07-18,3,5,0.0573,Northwest7
SO74484,2024-07-11,20190711,540,24667,1,2024-07-18,2,2,0.815,Northwest7
SO74470,2024-07-11,20190711,483,13172,1,2024-07-18,1,5,3,Northwest7
SO74471,2024-07-11,20190711,484,12149,1,2024-07-18,1,5,0.1988,Northwest7
SO74477,2024-07-11,20190711,214,11730,1,2024-07-18,1,8,0.8748,Northwest7
SO74484,2024-07-11,20190711,529,24667,1,2024-07-18,1,4,0.0998,Northwest7
SO74486,2024-07-11,20190711,536,24259,1,2024-07-18,1,3,0.7498,Northwest7
SO74492,2024-07-11,20190711,528,15381,1,2024-07-18,1,7,0.1248,Northwest7
SO74501,2024-07-11,20190711,537,11957,1,2024-07-18,2,7,0.875,Northwest7
SO74495,2024-07-11,20190711,528,16583,8,2024-07-18,1,1,0.1248,Germany7
SO74501,2024-07-11,20190711,528,11957,1,2024-07-18,1,7,0.1248,Northwest7
SO74500,2024-07-11,20190711,529,19469,7,2024-07-18,1,6,0.0998,France7
SO74498,2024-07-11,20190711,529,20919,7,2024-07-18,1,5,0.0998,France7
SO74502,2024-07-11,20190711,225,11441,7,2024-07-18,1,1,0.2248,France7
SO74494,2024-07-11,20190711,474,28466,7,2024-07-18,1,1,1.7498,France7
SO74500,2024-07-11,20190711,217,19469,7,2024-07-18,2,6,0.8748,France7
SO74502,2024-07-11,20190711,222,11441,7,2024-07-18,2,1,0.8748,France7
SO74480,2024-07-11,20190711,539,11091,6,2024-07-18,1,8,0.6248,Canada7
SO74498,2024-07-11,20190711,480,20919,7,2024-07-18,2,4,0.0573,France7
SO74495,2024-07-11,20190711,480,16583,8,2024-07-18,3,6,0.0573,Germany7
SO74496,2024-07-11,20190711,217,22482,8,2024-07-18,2,6,0.8748,Germany7
SO74495,2024-07-11,20190711,537,16583,8,2024-07-18,2,1,0.875,Germany7
SO74496,2024-07-11,20190711,477,22482,8,2024-07-18,1,7,0.1248,Germany7
SO74494,2024-07-11,20190711,228,28466,7,2024-07-18,2,8,1.2498,France7
SO74516,2024-07-12,20190712,486,11200,6,2024-07-19,3,2,3.975,Canada7
SO74513,2024-07-12,20190712,222,16772,6,2024-07-19,3,8,0.8748,Canada7
SO74522,2024-07-12,20190712,488,11824,6,2024-07-19,2,3,1.3498,Canada7
SO74521,2024-07-12,20190712,482,18077,6,2024-07-19,2,4,0.2248,Canada7
SO74516,2024-07-12,20190712,528,11200,6,2024-07-19,2,4,0.1248,Canada7
SO74514,2024-07-12,20190712,480,14765,6,2024-07-19,2,5,0.0573,Canada7
SO74521,2024-07-12,20190712,474,18077,6,2024-07-19,1,3,1.7498,Canada7
SO74509,2024-07-12,20190712,539,14282,6,2024-07-19,2,3,0.6248,Canada7
SO74522,2024-07-12,20190712,477,11824,6,2024-07-19,1,4,0.1248,Canada7
SO74518,2024-07-12,20190712,476,16902,6,2024-07-19,1,2,1.7498,Canada7
SO74516,2024-07-12,20190712,536,11200,6,2024-07-19,1,6,0.7498,Canada7
SO74514,2024-07-12,20190712,540,14765,6,2024-07-19,1,4,0.815,Canada7
SO74513,2024-07-12,20190712,540,16772,6,2024-07-19,2,6,0.815,Canada7
SO74513,2024-07-12,20190712,231,16772,6,2024-07-19,4,2,1.2498,Canada7
SO74513,2024-07-12,20190712,529,16772,6,2024-07-19,1,8,0.0998,Canada7
SO74504,2024-07-12,20190712,477,18719,9,2024-07-19,2,5,0.1248,Australia7
SO74505,2024-07-12,20190712,528,18326,9,2024-07-19,2,5,0.1248,Australia7
SO74506,2024-07-12,20190712,536,18466,9,2024-07-19,2,8,0.7498,Australia7
SO74504,2024-07-12,20190712,536,18719,9,2024-07-19,1,2,0.7498,Australia7
SO74505,2024-07-12,20190712,536,18326,9,2024-07-19,1,6,0.7498,Australia7
SO74506,2024-07-12,20190712,528,18466,9,2024-07-19,1,7,0.1248,Australia7
SO74507,2024-07-12,20190712,488,17057,9,2024-07-19,1,5,1.3498,Australia7
SO74525,2024-07-12,20190712,529,13830,10,2024-07-19,1,5,0.0998,United Kingdom7
SO74525,2024-07-12,20190712,540,13830,10,2024-07-19,2,5,0.815,United Kingdom7
SO74525,2024-07-12,20190712,486,13830,10,2024-07-19,3,5,3.975,United Kingdom7
SO74528,2024-07-12,20190712,477,22382,10,2024-07-19,1,8,0.1248,United Kingdom7
SO74532,2024-07-12,20190712,234,12288,10,2024-07-19,1,5,1.2498,United Kingdom7
SO74532,2024-07-12,20190712,225,12288,10,2024-07-19,2,7,0.2248,United Kingdom7
SO74506,2024-07-12,20190712,481,18466,9,2024-07-19,3,3,0.2248,Australia7
SO74511,2024-07-12,20190712,529,11498,6,2024-07-19,1,5,0.0998,Canada7
SO74524,2024-07-12,20190712,540,14206,8,2024-07-19,2,2,0.815,Germany7
SO74526,2024-07-12,20190712,536,12489,7,2024-07-19,1,4,0.7498,France7
SO74520,2024-07-12,20190712,476,20126,4,2024-07-19,1,8,1.7498,Southwest7
SO74503,2024-07-12,20190712,484,11923,4,2024-07-19,1,2,0.1988,Southwest7
SO74531,2024-07-12,20190712,485,13094,4,2024-07-19,1,1,0.5495,Southwest7
SO74515,2024-07-12,20190712,536,23182,4,2024-07-19,1,7,0.7498,Southwest7
SO74530,2024-07-12,20190712,537,11938,4,2024-07-19,1,1,0.875,Southwest7
SO74508,2024-07-12,20190712,529,11179,4,2024-07-19,1,1,0.0998,Southwest7
SO74531,2024-07-12,20190712,214,13094,4,2024-07-19,2,6,0.8748,Southwest7
SO74515,2024-07-12,20190712,528,23182,4,2024-07-19,2,7,0.1248,Southwest7
SO74508,2024-07-12,20190712,465,11179,4,2024-07-19,3,8,0.6123,Southwest7
SO74515,2024-07-12,20190712,480,23182,4,2024-07-19,3,5,0.0573,Southwest7
SO74510,2024-07-12,20190712,222,29215,1,2024-07-19,3,2,0.8748,Northwest7
SO74512,2024-07-12,20190712,222,26597,1,2024-07-19,3,7,0.8748,Northwest7
SO74519,2024-07-12,20190712,476,19711,1,2024-07-19,2,8,1.7498,Northwest7
SO74510,2024-07-12,20190712,529,29215,1,2024-07-19,2,3,0.0998,Northwest7
SO74508,2024-07-12,20190712,222,11179,4,2024-07-19,2,5,0.8748,Southwest7
SO74510,2024-07-12,20190712,539,29215,1,2024-07-19,1,3,0.6248,Northwest7
SO74512,2024-07-12,20190712,530,26597,1,2024-07-19,2,4,0.1248,Northwest7
SO74526,2024-07-12,20190712,528,12489,7,2024-07-19,2,5,0.1248,France7
SO74526,2024-07-12,20190712,214,12489,7,2024-07-19,3,1,0.8748,France7
SO74524,2024-07-12,20190712,483,14206,8,2024-07-19,3,4,3,Germany7
SO74509,2024-07-12,20190712,529,14282,6,2024-07-19,1,7,0.0998,Canada7
SO74524,2024-07-12,20190712,529,14206,8,2024-07-19,1,1,0.0998,Germany7
SO74527,2024-07-12,20190712,222,21085,8,2024-07-19,2,5,0.8748,Germany7
SO74527,2024-07-12,20190712,477,21085,8,2024-07-19,1,7,0.1248,Germany7
SO74523,2024-07-12,20190712,528,16024,1,2024-07-19,1,3,0.1248,Northwest7
SO74517,2024-07-12,20190712,478,20777,1,2024-07-19,1,7,0.2498,Northwest7
SO74529,2024-07-12,20190712,537,11927,1,2024-07-19,1,5,0.875,Northwest7
SO74519,2024-07-12,20190712,225,19711,1,2024-07-19,1,8,0.2248,Northwest7
SO74512,2024-07-12,20190712,541,26597,1,2024-07-19,1,1,0.7248,Northwest7
SO74540,2024-07-13,20190713,214,12430,6,2024-07-20,3,2,0.8748,Canada7
SO74540,2024-07-13,20190713,535,12430,6,2024-07-20,1,6,0.6248,Canada7
SO74541,2024-07-13,20190713,540,13708,6,2024-07-20,1,3,0.815,Canada7
SO74540,2024-07-13,20190713,528,12430,6,2024-07-20,2,7,0.1248,Canada7
SO74541,2024-07-13,20190713,529,13708,6,2024-07-20,2,8,0.0998,Canada7
SO74547,2024-07-13,20190713,538,21080,7,2024-07-20,1,6,0.5373,France7
SO74533,2024-07-13,20190713,480,16698,9,2024-07-20,2,6,0.0573,Australia7
SO74551,2024-07-13,20190713,231,11585,10,2024-07-20,1,3,1.2498,United Kingdom7
SO74535,2024-07-13,20190713,490,27349,9,2024-07-20,2,2,1.3498,Australia7
SO74533,2024-07-13,20190713,536,16698,9,2024-07-20,1,2,0.7498,Australia7
SO74534,2024-07-13,20190713,485,18711,9,2024-07-20,1,8,0.5495,Australia7
SO74535,2024-07-13,20190713,475,27349,9,2024-07-20,1,8,1.7498,Australia7
SO74550,2024-07-13,20190713,225,12596,10,2024-07-20,1,8,0.2248,United Kingdom7
SO74548,2024-07-13,20190713,537,11533,5,2024-07-20,1,6,0.875,Southeast7
SO74547,2024-07-13,20190713,529,21080,7,2024-07-20,2,4,0.0998,France7
SO74534,2024-07-13,20190713,489,18711,9,2024-07-20,2,2,1.3498,Australia7
SO74547,2024-07-13,20190713,214,21080,7,2024-07-20,3,3,0.8748,France7
SO74536,2024-07-13,20190713,480,11500,6,2024-07-20,1,5,0.0573,Canada7
SO74546,2024-07-13,20190713,465,16462,8,2024-07-20,2,8,0.6123,Germany7
SO74547,2024-07-13,20190713,228,21080,7,2024-07-20,4,8,1.2498,France7
SO74544,2024-07-13,20190713,225,13481,4,2024-07-20,1,2,0.2248,Southwest7
SO74549,2024-07-13,20190713,485,13281,4,2024-07-20,1,6,0.5495,Southwest7
SO74538,2024-07-13,20190713,529,11065,4,2024-07-20,1,2,0.0998,Southwest7
SO74544,2024-07-13,20190713,485,13481,4,2024-07-20,2,4,0.5495,Southwest7
SO74538,2024-07-13,20190713,480,11065,4,2024-07-20,2,4,0.0573,Southwest7
SO74545,2024-07-13,20190713,465,14247,1,2024-07-20,3,8,0.6123,Northwest7
SO74542,2024-07-13,20190713,217,26197,1,2024-07-20,3,3,0.8748,Northwest7
SO74543,2024-07-13,20190713,477,16815,4,2024-07-20,1,8,0.1248,Southwest7
SO74542,2024-07-13,20190713,528,26197,1,2024-07-20,2,5,0.1248,Northwest7
SO74542,2024-07-13,20190713,535,26197,1,2024-07-20,1,5,0.6248,Northwest7
SO74537,2024-07-13,20190713,483,13014,1,2024-07-20,1,6,3,Northwest7
SO74539,2024-07-13,20190713,541,27057,1,2024-07-20,1,6,0.7248,Northwest7
SO74545,2024-07-13,20190713,485,14247,1,2024-07-20,1,8,0.5495,Northwest7
SO74546,2024-07-13,20190713,535,16462,8,2024-07-20,1,7,0.6248,Germany7
SO74545,2024-07-13,20190713,222,14247,1,2024-07-20,2,5,0.8748,Northwest7
SO74555,2024-07-14,20190714,472,17321,9,2024-07-21,3,6,1.5875,Australia7
SO74553,2024-07-14,20190714,484,24885,9,2024-07-21,3,1,0.1988,Australia7
SO74552,2024-07-14,20190714,488,14678,9,2024-07-21,4,1,1.3498,Australia7
SO74552,2024-07-14,20190714,217,14678,9,2024-07-21,3,4,0.8748,Australia7
SO74565,2024-07-14,20190714,480,14724,6,2024-07-21,3,1,0.0573,Canada7
SO74579,2024-07-14,20190714,537,11519,6,2024-07-21,2,8,0.875,Canada7
SO74572,2024-07-14,20190714,228,20499,6,2024-07-21,2,4,1.2498,Canada7
SO74563,2024-07-14,20190714,480,11212,6,2024-07-21,2,5,0.0573,Canada7
SO74565,2024-07-14,20190714,529,14724,6,2024-07-21,2,8,0.0998,Canada7
SO74579,2024-07-14,20190714,528,11519,6,2024-07-21,1,3,0.1248,Canada7
SO74572,2024-07-14,20190714,528,20499,6,2024-07-21,1,3,0.1248,Canada7
SO74570,2024-07-14,20190714,528,23290,6,2024-07-21,1,4,0.1248,Canada7
SO74565,2024-07-14,20190714,540,14724,6,2024-07-21,1,4,0.815,Canada7
SO74555,2024-07-14,20190714,217,17321,9,2024-07-21,4,3,0.8748,Australia7
SO74563,2024-07-14,20190714,535,11212,6,2024-07-21,1,4,0.6248,Canada7
SO74570,2024-07-14,20190714,480,23290,6,2024-07-21,2,1,0.0573,Canada7
SO74557,2024-07-14,20190714,491,11094,9,2024-07-21,3,4,1.3498,Australia7
SO74554,2024-07-14,20190714,477,20404,9,2024-07-21,1,8,0.1248,Australia7
SO74552,2024-07-14,20190714,529,14678,9,2024-07-21,2,8,0.0998,Australia7
SO74561,2024-07-14,20190714,483,11019,6,2024-07-21,1,1,3,Canada7
SO74577,2024-07-14,20190714,480,19347,10,2024-07-21,3,6,0.0573,United Kingdom7
SO74577,2024-07-14,20190714,529,19347,10,2024-07-21,2,3,0.0998,United Kingdom7
SO74577,2024-07-14,20190714,538,19347,10,2024-07-21,1,8,0.5373,United Kingdom7
SO74574,2024-07-14,20190714,474,14692,10,2024-07-21,1,7,1.7498,United Kingdom7
SO74559,2024-07-14,20190714,465,12357,9,2024-07-21,1,6,0.6123,Australia7
SO74558,2024-07-14,20190714,480,18742,9,2024-07-21,1,7,0.0573,Australia7
SO74557,2024-07-14,20190714,478,11094,9,2024-07-21,1,1,0.2498,Australia7
SO74556,2024-07-14,20190714,476,26659,9,2024-07-21,1,3,1.7498,Australia7
SO74555,2024-07-14,20190714,536,17321,9,2024-07-21,1,5,0.7498,Australia7
SO74553,2024-07-14,20190714,538,24885,9,2024-07-21,1,3,0.5373,Australia7
SO74552,2024-07-14,20190714,539,14678,9,2024-07-21,1,1,0.6248,Australia7
SO74557,2024-07-14,20190714,477,11094,9,2024-07-21,2,7,0.1248,Australia7
SO74554,2024-07-14,20190714,483,20404,9,2024-07-21,2,4,3,Australia7
SO74553,2024-07-14,20190714,480,24885,9,2024-07-21,2,4,0.0573,Australia7
SO74557,2024-07-14,20190714,225,11094,9,2024-07-21,4,3,0.2248,Australia7
SO74576,2024-07-14,20190714,477,19303,7,2024-07-21,1,1,0.1248,France7
SO74555,2024-07-14,20190714,528,17321,9,2024-07-21,2,7,0.1248,Australia7
SO74584,2024-07-14,20190714,225,12375,7,2024-07-21,1,2,0.2248,France7
SO74567,2024-07-14,20190714,484,20510,1,2024-07-21,3,7,0.1988,Northwest7
SO74581,2024-07-14,20190714,477,11172,1,2024-07-21,4,7,0.1248,Northwest7
SO74564,2024-07-14,20190714,237,25346,1,2024-07-21,4,3,1.2498,Northwest7
SO74581,2024-07-14,20190714,217,11172,1,2024-07-21,5,5,0.8748,Northwest7
SO74580,2024-07-14,20190714,486,11849,4,2024-07-21,3,6,3.975,Southwest7
SO74568,2024-07-14,20190714,477,18359,4,2024-07-21,2,8,0.1248,Southwest7
SO74582,2024-07-14,20190714,528,11844,4,2024-07-21,2,8,0.1248,Southwest7
SO74580,2024-07-14,20190714,537,11849,4,2024-07-21,2,6,0.875,Southwest7
SO74573,2024-07-14,20190714,480,14759,4,2024-07-21,2,7,0.0573,Southwest7
SO74582,2024-07-14,20190714,537,11844,4,2024-07-21,1,2,0.875,Southwest7
SO74568,2024-07-14,20190714,472,18359,4,2024-07-21,1,7,1.5875,Southwest7
SO74562,2024-07-14,20190714,538,27647,4,2024-07-21,1,5,0.5373,Southwest7
SO74580,2024-07-14,20190714,528,11849,4,2024-07-21,1,1,0.1248,Southwest7
SO74573,2024-07-14,20190714,528,14759,4,2024-07-21,1,6,0.1248,Southwest7
SO74578,2024-07-14,20190714,530,25456,7,2024-07-21,1,7,0.1248,France7
SO74581,2024-07-14,20190714,478,11172,1,2024-07-21,3,5,0.2498,Northwest7
SO74564,2024-07-14,20190714,214,25346,1,2024-07-21,3,1,0.8748,Northwest7
SO74582,2024-07-14,20190714,222,11844,4,2024-07-21,3,3,0.8748,Southwest7
SO74567,2024-07-14,20190714,487,20510,1,2024-07-21,2,6,1.3748,Northwest7
