son,orderdate,orderdatekey,pk,ck,stk,dateofshipping,soln,oquantity,freight,region
SO70834,2024-05-18,20190518,529,25202,1,2024-05-25,2,8,0.0998,Northwest5
SO70848,2024-05-18,20190518,485,19991,4,2024-05-25,2,3,0.5495,Southwest5
SO70865,2024-05-18,20190518,222,18609,1,2024-05-25,2,5,0.8748,Northwest5
SO70842,2024-05-18,20190518,222,22696,7,2024-05-25,3,8,0.8748,France5
SO70864,2024-05-18,20190518,479,18589,1,2024-05-25,2,2,0.2248,Northwest5
SO70827,2024-05-18,20190518,479,22692,7,2024-05-25,3,6,0.2248,France5
SO70856,2024-05-18,20190518,530,25683,7,2024-05-25,3,5,0.1248,France5
SO70830,2024-05-18,20190518,539,26231,7,2024-05-25,3,3,0.6248,France5
SO70830,2024-05-18,20190518,214,26231,7,2024-05-25,4,2,0.8748,France5
SO70856,2024-05-18,20190518,480,25683,7,2024-05-25,4,1,0.0573,France5
SO70869,2024-05-18,20190518,480,25450,8,2024-05-25,4,3,0.0573,Germany5
SO70828,2024-05-18,20190518,467,19197,8,2024-05-25,4,7,0.6123,Germany5
SO70869,2024-05-18,20190518,538,25450,8,2024-05-25,3,5,0.5373,Germany5
SO70829,2024-05-18,20190518,480,20590,8,2024-05-25,3,5,0.0573,Germany5
SO70828,2024-05-18,20190518,478,19197,8,2024-05-25,3,4,0.2498,Germany5
SO70867,2024-05-18,20190518,479,25460,8,2024-05-25,3,2,0.2248,Germany5
SO70841,2024-05-18,20190518,222,26875,8,2024-05-25,3,1,0.8748,Germany5
SO70845,2024-05-18,20190518,217,12831,8,2024-05-25,2,8,0.8748,Germany5
SO70827,2024-05-18,20190518,465,22692,7,2024-05-25,4,8,0.6123,France5
SO70828,2024-05-18,20190518,477,19197,8,2024-05-25,2,5,0.1248,Germany5
SO70864,2024-05-18,20190518,582,18589,1,2024-05-25,1,7,42.5248,Northwest5
SO70867,2024-05-18,20190518,477,25460,8,2024-05-25,2,7,0.1248,Germany5
SO70865,2024-05-18,20190518,581,18609,1,2024-05-25,1,1,42.5248,Northwest5
SO70833,2024-05-18,20190518,234,11847,1,2024-05-25,1,3,1.2498,Northwest5
SO70834,2024-05-18,20190518,540,25202,1,2024-05-25,1,4,0.815,Northwest5
SO70837,2024-05-18,20190518,475,20333,1,2024-05-25,1,7,1.7498,Northwest5
SO70867,2024-05-18,20190518,605,25460,8,2024-05-25,1,7,13.4998,Germany5
SO70845,2024-05-18,20190518,530,12831,8,2024-05-25,1,4,0.1248,Germany5
SO70828,2024-05-18,20190518,357,19197,8,2024-05-25,1,5,57.9998,Germany5
SO70829,2024-05-18,20190518,357,20590,8,2024-05-25,1,5,57.9998,Germany5
SO70841,2024-05-18,20190518,529,26875,8,2024-05-25,1,2,0.0998,Germany5
SO70829,2024-05-18,20190518,485,20590,8,2024-05-25,2,4,0.5495,Germany5
SO70869,2024-05-18,20190518,529,25450,8,2024-05-25,2,2,0.0998,Germany5
SO70841,2024-05-18,20190518,538,26875,8,2024-05-25,2,8,0.5373,Germany5
SO70869,2024-05-18,20190518,605,25450,8,2024-05-25,1,8,13.4998,Germany5
SO70893,2024-05-19,20190519,225,15878,6,2024-05-26,2,2,0.2248,Canada5
SO70892,2024-05-19,20190519,225,27403,6,2024-05-26,2,6,0.2248,Canada5
SO70927,2024-05-19,20190519,237,17654,6,2024-05-26,2,1,1.2498,Canada5
SO70914,2024-05-19,20190519,485,13711,6,2024-05-26,2,2,0.5495,Canada5
SO70911,2024-05-19,20190519,529,16365,6,2024-05-26,2,8,0.0998,Canada5
SO70915,2024-05-19,20190519,478,18961,6,2024-05-26,2,6,0.2498,Canada5
SO70915,2024-05-19,20190519,477,18961,6,2024-05-26,3,8,0.1248,Canada5
SO70891,2024-05-19,20190519,484,13290,6,2024-05-26,3,1,0.1988,Canada5
SO70911,2024-05-19,20190519,376,16365,6,2024-05-26,1,6,61.0838,Canada5
SO70911,2024-05-19,20190519,540,16365,6,2024-05-26,3,1,0.815,Canada5
SO70914,2024-05-19,20190519,472,13711,6,2024-05-26,3,2,1.5875,Canada5
SO70927,2024-05-19,20190519,481,17654,6,2024-05-26,3,3,0.2248,Canada5
SO70915,2024-05-19,20190519,214,18961,6,2024-05-26,4,6,0.8748,Canada5
SO70911,2024-05-19,20190519,484,16365,6,2024-05-26,5,2,0.1988,Canada5
SO70915,2024-05-19,20190519,355,18961,6,2024-05-26,1,8,57.9998,Canada5
SO70927,2024-05-19,20190519,583,17654,6,2024-05-26,1,8,42.5248,Canada5
SO70891,2024-05-19,20190519,477,13290,6,2024-05-26,2,1,0.1248,Canada5
SO70914,2024-05-19,20190519,359,13711,6,2024-05-26,1,2,57.3748,Canada5
SO70892,2024-05-19,20190519,491,27403,6,2024-05-26,3,1,1.3498,Canada5
SO70905,2024-05-19,20190519,530,16601,10,2024-05-26,1,4,0.1248,United Kingdom5
SO70884,2024-05-19,20190519,231,22535,10,2024-05-26,2,8,1.2498,United Kingdom5
SO70916,2024-05-19,20190519,563,17203,10,2024-05-26,1,4,59.6018,United Kingdom5
SO70892,2024-05-19,20190519,475,27403,6,2024-05-26,1,6,1.7498,Canada5
SO70882,2024-05-19,20190519,478,19070,10,2024-05-26,2,8,0.2498,United Kingdom5
SO70935,2024-05-19,20190519,529,27175,10,2024-05-26,2,2,0.0998,United Kingdom5
SO70883,2024-05-19,20190519,485,19263,10,2024-05-26,2,1,0.5495,United Kingdom5
SO70873,2024-05-19,20190519,488,22592,10,2024-05-26,2,4,1.3498,United Kingdom5
SO70910,2024-05-19,20190519,467,12564,10,2024-05-26,2,7,0.6123,United Kingdom5
SO70934,2024-05-19,20190519,479,25510,10,2024-05-26,2,8,0.2248,United Kingdom5
SO70903,2024-05-19,20190519,530,14983,10,2024-05-26,2,2,0.1248,United Kingdom5
SO70916,2024-05-19,20190519,477,17203,10,2024-05-26,2,2,0.1248,United Kingdom5
SO70880,2024-05-19,20190519,363,19916,10,2024-05-26,1,4,57.3748,United Kingdom5
SO70882,2024-05-19,20190519,363,19070,10,2024-05-26,1,7,57.3748,United Kingdom5
SO70934,2024-05-19,20190519,388,25510,10,2024-05-26,1,2,28.0123,United Kingdom5
SO70873,2024-05-19,20190519,581,22592,10,2024-05-26,1,5,42.5248,United Kingdom5
SO70884,2024-05-19,20190519,582,22535,10,2024-05-26,1,6,42.5248,United Kingdom5
SO70938,2024-05-19,20190519,581,22468,10,2024-05-26,1,7,42.5248,United Kingdom5
SO70883,2024-05-19,20190519,591,19263,10,2024-05-26,1,4,14.1248,United Kingdom5
SO70910,2024-05-19,20190519,237,12564,10,2024-05-26,1,2,1.2498,United Kingdom5
SO70902,2024-05-19,20190519,538,28552,10,2024-05-26,1,2,0.5373,United Kingdom5
SO70903,2024-05-19,20190519,541,14983,10,2024-05-26,1,8,0.7248,United Kingdom5
SO70935,2024-05-19,20190519,606,27175,10,2024-05-26,1,5,13.4998,United Kingdom5
SO70893,2024-05-19,20190519,474,15878,6,2024-05-26,1,7,1.7498,Canada5
SO70913,2024-05-19,20190519,590,15284,4,2024-05-26,1,1,19.2373,Southwest5
SO70891,2024-05-19,20190519,478,13290,6,2024-05-26,1,2,0.2498,Canada5
SO70874,2024-05-19,20190519,539,15607,9,2024-05-26,1,8,0.6248,Australia5
SO70919,2024-05-19,20190519,390,27586,9,2024-05-26,1,5,28.0123,Australia5
SO70921,2024-05-19,20190519,599,12584,9,2024-05-26,1,1,13.4998,Australia5
SO70923,2024-05-19,20190519,597,18203,9,2024-05-26,1,2,13.4998,Australia5
SO70940,2024-05-19,20190519,604,27974,9,2024-05-26,1,1,13.4998,Australia5
SO70877,2024-05-19,20190519,530,28925,9,2024-05-26,1,3,0.1248,Australia5
SO70920,2024-05-19,20190519,374,21946,9,2024-05-26,1,3,61.0838,Australia5
SO70881,2024-05-19,20190519,353,12826,8,2024-05-26,1,4,57.9998,Germany5
SO70888,2024-05-19,20190519,467,23705,4,2024-05-26,4,2,0.6123,Southwest5
SO70898,2024-05-19,20190519,467,27436,6,2024-05-26,2,5,0.6123,Canada5
SO70913,2024-05-19,20190519,467,15284,4,2024-05-26,5,4,0.6123,Southwest5
SO70937,2024-05-19,20190519,467,13112,9,2024-05-26,3,3,0.6123,Australia5
SO70911,2024-05-19,20190519,480,16365,6,2024-05-26,4,6,0.0573,Canada5
SO70903,2024-05-19,20190519,480,14983,10,2024-05-26,3,5,0.0573,United Kingdom5
SO70887,2024-05-19,20190519,480,27200,1,2024-05-26,3,2,0.0573,Northwest5
SO70904,2024-05-19,20190519,480,26925,7,2024-05-26,3,3,0.0573,France5
SO70905,2024-05-19,20190519,480,16601,10,2024-05-26,2,4,0.0573,United Kingdom5
SO70877,2024-05-19,20190519,480,28925,9,2024-05-26,2,5,0.0573,Australia5
SO70880,2024-05-19,20190519,478,19916,10,2024-05-26,2,8,0.2498,United Kingdom5
SO70918,2024-05-19,20190519,581,24366,9,2024-05-26,1,8,42.5248,Australia5
SO70898,2024-05-19,20190519,475,27436,6,2024-05-26,1,6,1.7498,Canada5
SO70917,2024-05-19,20190519,580,24459,9,2024-05-26,1,8,42.5248,Australia5
SO70876,2024-05-19,20190519,225,28220,9,2024-05-26,1,2,0.2248,Australia5
SO70900,2024-05-19,20190519,485,19847,6,2024-05-26,1,2,0.5495,Canada5
SO70897,2024-05-19,20190519,477,12964,6,2024-05-26,1,4,0.1248,Canada5
SO70876,2024-05-19,20190519,530,28220,9,2024-05-26,2,2,0.1248,Australia5
SO70940,2024-05-19,20190519,477,27974,9,2024-05-26,2,6,0.1248,Australia5
SO70875,2024-05-19,20190519,490,19092,9,2024-05-26,2,5,1.3498,Australia5
SO70917,2024-05-19,20190519,488,24459,9,2024-05-26,2,7,1.3498,Australia5
SO70923,2024-05-19,20190519,488,18203,9,2024-05-26,2,7,1.3498,Australia5
SO70920,2024-05-19,20190519,540,21946,9,2024-05-26,2,8,0.815,Australia5
SO70921,2024-05-19,20190519,485,12584,9,2024-05-26,2,2,0.5495,Australia5
SO70874,2024-05-19,20190519,529,15607,9,2024-05-26,2,6,0.0998,Australia5
SO70936,2024-05-19,20190519,214,14261,9,2024-05-26,2,8,0.8748,Australia5
SO70889,2024-05-19,20190519,480,23448,1,2024-05-26,2,1,0.0573,Northwest5
SO70937,2024-05-19,20190519,214,13112,9,2024-05-26,2,8,0.8748,Australia5
SO70940,2024-05-19,20190519,479,27974,9,2024-05-26,3,5,0.2248,Australia5
SO70917,2024-05-19,20190519,463,24459,9,2024-05-26,3,5,0.6123,Australia5
SO70920,2024-05-19,20190519,480,21946,9,2024-05-26,3,7,0.0573,Australia5
SO70922,2024-05-19,20190519,594,18202,9,2024-05-26,1,1,14.1248,Australia5
SO70936,2024-05-19,20190519,578,14261,9,2024-05-26,1,7,30.3713,Australia5
SO70937,2024-05-19,20190519,579,13112,9,2024-05-26,1,5,30.3713,Australia5
SO70875,2024-05-19,20190519,485,19092,9,2024-05-26,1,5,0.5495,Australia5
SO70934,2024-05-19,20190519,477,25510,10,2024-05-26,3,7,0.1248,United Kingdom5
SO70925,2024-05-19,20190519,222,27663,4,2024-05-26,2,4,0.8748,Southwest5
SO70916,2024-05-19,20190519,479,17203,10,2024-05-26,3,1,0.2248,United Kingdom5
SO70894,2024-05-19,20190519,474,18576,4,2024-05-26,2,2,1.7498,Southwest5
SO70930,2024-05-19,20190519,539,18568,4,2024-05-26,2,7,0.6248,Southwest5
SO70926,2024-05-19,20190519,479,23845,4,2024-05-26,2,3,0.2248,Southwest5
SO70890,2024-05-19,20190519,217,21736,4,2024-05-26,2,1,0.8748,Southwest5
SO70896,2024-05-19,20190519,217,18455,4,2024-05-26,2,8,0.8748,Southwest5
SO70924,2024-05-19,20190519,217,11168,4,2024-05-26,2,6,0.8748,Southwest5
SO70928,2024-05-19,20190519,217,18646,4,2024-05-26,2,6,0.8748,Southwest5
SO70931,2024-05-19,20190519,214,18597,4,2024-05-26,2,3,0.8748,Southwest5
SO70888,2024-05-19,20190519,536,23705,4,2024-05-26,2,2,0.7498,Southwest5
SO70899,2024-05-19,20190519,477,14663,4,2024-05-26,3,5,0.1248,Southwest5
SO70888,2024-05-19,20190519,222,23705,4,2024-05-26,3,5,0.8748,Southwest5
SO70906,2024-05-19,20190519,222,11268,4,2024-05-26,3,2,0.8748,Southwest5
SO70913,2024-05-19,20190519,217,15284,4,2024-05-26,3,4,0.8748,Southwest5
SO70896,2024-05-19,20190519,467,18455,4,2024-05-26,3,3,0.6123,Southwest5
SO70931,2024-05-19,20190519,465,18597,4,2024-05-26,3,6,0.6123,Southwest5
SO70890,2024-05-19,20190519,234,21736,4,2024-05-26,3,4,1.2498,Southwest5
SO70925,2024-05-19,20190519,231,27663,4,2024-05-26,3,3,1.2498,Southwest5
SO70912,2024-05-19,20190519,490,17441,4,2024-05-26,3,8,1.3498,Southwest5
SO70926,2024-05-19,20190519,477,23845,4,2024-05-26,3,1,0.1248,Southwest5
SO70899,2024-05-19,20190519,478,14663,4,2024-05-26,2,6,0.2498,Southwest5
SO70907,2024-05-19,20190519,480,11703,4,2024-05-26,2,4,0.0573,Southwest5
SO70912,2024-05-19,20190519,485,17441,4,2024-05-26,2,1,0.5495,Southwest5
SO70880,2024-05-19,20190519,477,19916,10,2024-05-26,3,5,0.1248,United Kingdom5
SO70888,2024-05-19,20190519,528,23705,4,2024-05-26,1,6,0.1248,Southwest5
SO70899,2024-05-19,20190519,528,14663,4,2024-05-26,1,1,0.1248,Southwest5
SO70896,2024-05-19,20190519,477,18455,4,2024-05-26,1,6,0.1248,Southwest5
SO70926,2024-05-19,20190519,584,23845,4,2024-05-26,1,2,13.4998,Southwest5
SO70925,2024-05-19,20190519,573,27663,4,2024-05-26,1,6,59.6018,Southwest5
SO70912,2024-05-19,20190519,355,17441,4,2024-05-26,1,1,57.9998,Southwest5
SO70895,2024-05-19,20190519,474,18660,4,2024-05-26,1,7,1.7498,Southwest5
SO70928,2024-05-19,20190519,581,18646,4,2024-05-26,1,1,42.5248,Southwest5
SO70929,2024-05-19,20190519,583,18567,4,2024-05-26,1,8,42.5248,Southwest5
SO70930,2024-05-19,20190519,583,18568,4,2024-05-26,1,1,42.5248,Southwest5
SO70931,2024-05-19,20190519,580,18597,4,2024-05-26,1,7,42.5248,Southwest5
SO70932,2024-05-19,20190519,583,18598,4,2024-05-26,1,4,42.5248,Southwest5
SO70924,2024-05-19,20190519,569,11168,4,2024-05-26,1,8,18.5588,Southwest5
SO70894,2024-05-19,20190519,225,18576,4,2024-05-26,1,6,0.2248,Southwest5
SO70906,2024-05-19,20190519,537,11268,4,2024-05-26,1,6,0.875,Southwest5
SO70907,2024-05-19,20190519,537,11703,4,2024-05-26,1,5,0.875,Southwest5
SO70890,2024-05-19,20190519,478,21736,4,2024-05-26,1,4,0.2498,Southwest5
SO70906,2024-05-19,20190519,485,11268,4,2024-05-26,2,8,0.5495,Southwest5
SO70930,2024-05-19,20190519,529,18568,4,2024-05-26,3,4,0.0998,Southwest5
SO70930,2024-05-19,20190519,480,18568,4,2024-05-26,4,5,0.0573,Southwest5
SO70913,2024-05-19,20190519,485,15284,4,2024-05-26,2,7,0.5495,Southwest5
SO70913,2024-05-19,20190519,234,15284,4,2024-05-26,4,7,1.2498,Southwest5
SO70881,2024-05-19,20190519,478,12826,8,2024-05-26,4,8,0.2498,Germany5
SO70879,2024-05-19,20190519,217,17648,7,2024-05-26,4,2,0.8748,France5
SO70933,2024-05-19,20190519,529,20883,7,2024-05-26,3,3,0.0998,France5
SO70879,2024-05-19,20190519,477,17648,7,2024-05-26,3,2,0.1248,France5
SO70879,2024-05-19,20190519,478,17648,7,2024-05-26,2,5,0.2498,France5
SO70933,2024-05-19,20190519,539,20883,7,2024-05-26,2,6,0.6248,France5
SO70904,2024-05-19,20190519,530,26925,7,2024-05-26,2,7,0.1248,France5
SO70879,2024-05-19,20190519,363,17648,7,2024-05-26,1,3,57.3748,France5
SO70878,2024-05-19,20190519,473,16552,8,2024-05-26,4,4,1.5875,Germany5
SO70939,2024-05-19,20190519,581,19256,7,2024-05-26,1,5,42.5248,France5
SO70904,2024-05-19,20190519,541,26925,7,2024-05-26,1,4,0.7248,France5
SO70880,2024-05-19,20190519,214,19916,10,2024-05-26,5,2,0.8748,United Kingdom5
SO70934,2024-05-19,20190519,491,25510,10,2024-05-26,5,1,1.3498,United Kingdom5
SO70916,2024-05-19,20190519,484,17203,10,2024-05-26,4,1,0.1988,United Kingdom5
SO70934,2024-05-19,20190519,465,25510,10,2024-05-26,4,8,0.6123,United Kingdom5
SO70880,2024-05-19,20190519,225,19916,10,2024-05-26,4,3,0.2248,United Kingdom5
SO70935,2024-05-19,20190519,538,27175,10,2024-05-26,3,3,0.5373,United Kingdom5
SO70912,2024-05-19,20190519,225,17441,4,2024-05-26,4,7,0.2248,Southwest5
SO70933,2024-05-19,20190519,382,20883,7,2024-05-26,1,3,28.0123,France5
SO70881,2024-05-19,20190519,477,12826,8,2024-05-26,3,6,0.1248,Germany5
SO70939,2024-05-19,20190519,214,19256,7,2024-05-26,2,7,0.8748,France5
SO70886,2024-05-19,20190519,535,26323,1,2024-05-26,1,8,0.6248,Northwest5
SO70878,2024-05-19,20190519,529,16552,8,2024-05-26,3,4,0.0998,Germany5
SO70899,2024-05-19,20190519,217,14663,4,2024-05-26,4,7,0.8748,Southwest5
SO70899,2024-05-19,20190519,228,14663,4,2024-05-26,5,1,1.2498,Southwest5
SO70885,2024-05-19,20190519,480,27374,1,2024-05-26,2,8,0.0573,Northwest5
SO70886,2024-05-19,20190519,480,26323,1,2024-05-26,2,6,0.0573,Northwest5
SO70887,2024-05-19,20190519,530,27200,1,2024-05-26,2,7,0.1248,Northwest5
SO70887,2024-05-19,20190519,541,27200,1,2024-05-26,1,8,0.7248,Northwest5
SO70885,2024-05-19,20190519,529,27374,1,2024-05-26,1,6,0.0998,Northwest5
SO70926,2024-05-19,20190519,491,23845,4,2024-05-26,4,2,1.3498,Southwest5
SO70901,2024-05-19,20190519,477,22453,8,2024-05-26,1,3,0.1248,Germany5
SO70889,2024-05-19,20190519,536,23448,1,2024-05-26,1,1,0.7498,Northwest5
SO70878,2024-05-19,20190519,380,16552,8,2024-05-26,1,3,61.0838,Germany5
SO70908,2024-05-19,20190519,478,12629,8,2024-05-26,1,6,0.2498,Germany5
SO70909,2024-05-19,20190519,478,13588,8,2024-05-26,1,6,0.2498,Germany5
SO70881,2024-05-19,20190519,485,12826,8,2024-05-26,2,6,0.5495,Germany5
SO70878,2024-05-19,20190519,540,16552,8,2024-05-26,2,8,0.815,Germany5
SO70908,2024-05-19,20190519,225,12629,8,2024-05-26,2,1,0.2248,Germany5
SO70909,2024-05-19,20190519,477,13588,8,2024-05-26,2,2,0.1248,Germany5
SO70901,2024-05-19,20190519,222,22453,8,2024-05-26,2,6,0.8748,Germany5
SO70908,2024-05-19,20190519,214,12629,8,2024-05-26,3,2,0.8748,Germany5
SO70974,2024-05-20,20190520,541,13544,10,2024-05-27,1,3,0.7248,United Kingdom5
SO70983,2024-05-20,20190520,225,12626,10,2024-05-27,1,3,0.2248,United Kingdom5
SO70975,2024-05-20,20190520,541,13609,10,2024-05-27,1,5,0.7248,United Kingdom5
SO70970,2024-05-20,20190520,536,22811,10,2024-05-27,1,2,0.7498,United Kingdom5
SO70958,2024-05-20,20190520,480,16497,6,2024-05-27,1,4,0.0573,Canada5
SO71015,2024-05-20,20190520,384,25500,10,2024-05-27,1,6,28.0123,United Kingdom5
SO70954,2024-05-20,20190520,359,14778,10,2024-05-27,1,3,57.3748,United Kingdom5
SO70997,2024-05-20,20190520,574,18135,10,2024-05-27,1,5,59.6018,United Kingdom5
SO70997,2024-05-20,20190520,477,18135,10,2024-05-27,2,5,0.1248,United Kingdom5
SO70941,2024-05-20,20190520,582,22536,10,2024-05-27,1,1,42.5248,United Kingdom5
SO70977,2024-05-20,20190520,530,15075,10,2024-05-27,1,4,0.1248,United Kingdom5
SO70984,2024-05-20,20190520,467,18826,6,2024-05-27,5,3,0.6123,Canada5
SO70978,2024-05-20,20190520,528,14363,6,2024-05-27,2,8,0.1248,Canada5
SO71005,2024-05-20,20190520,228,24666,6,2024-05-27,2,7,1.2498,Canada5
SO70995,2024-05-20,20190520,485,18971,6,2024-05-27,2,6,0.5495,Canada5
SO70984,2024-05-20,20190520,478,18826,6,2024-05-27,3,1,0.2498,Canada5
SO70978,2024-05-20,20190520,222,14363,6,2024-05-27,3,7,0.8748,Canada5
SO70995,2024-05-20,20190520,214,18971,6,2024-05-27,3,8,0.8748,Canada5
SO70984,2024-05-20,20190520,222,18826,6,2024-05-27,4,8,0.8748,Canada5
SO70978,2024-05-20,20190520,472,14363,6,2024-05-27,4,7,1.5875,Canada5
SO70954,2024-05-20,20190520,477,14778,10,2024-05-27,2,2,0.1248,United Kingdom5
SO70984,2024-05-20,20190520,477,18826,6,2024-05-27,2,4,0.1248,Canada5
SO70970,2024-05-20,20190520,528,22811,10,2024-05-27,2,1,0.1248,United Kingdom5
SO70982,2024-05-20,20190520,477,12663,7,2024-05-27,2,3,0.1248,France5
SO70974,2024-05-20,20190520,530,13544,10,2024-05-27,2,2,0.1248,United Kingdom5
SO71005,2024-05-20,20190520,566,24666,6,2024-05-27,1,1,18.5588,Canada5
SO70953,2024-05-20,20190520,483,15094,7,2024-05-27,2,1,3,France5
SO70969,2024-05-20,20190520,463,13673,7,2024-05-27,2,1,0.6123,France5
SO70973,2024-05-20,20190520,222,19484,7,2024-05-27,2,7,0.8748,France5
SO71019,2024-05-20,20190520,217,24708,7,2024-05-27,2,2,0.8748,France5
SO71022,2024-05-20,20190520,214,19181,7,2024-05-27,2,3,0.8748,France5
SO70953,2024-05-20,20190520,376,15094,7,2024-05-27,1,3,61.0838,France5
SO71022,2024-05-20,20190520,583,19181,7,2024-05-27,1,3,42.5248,France5
SO70998,2024-05-20,20190520,576,12307,7,2024-05-27,1,5,59.6018,France5
SO71019,2024-05-20,20190520,575,24708,7,2024-05-27,1,2,59.6018,France5
SO70969,2024-05-20,20190520,474,13673,7,2024-05-27,1,7,1.7498,France5
SO70982,2024-05-20,20190520,478,12663,7,2024-05-27,1,2,0.2498,France5
SO70973,2024-05-20,20190520,529,19484,7,2024-05-27,1,2,0.0998,France5
SO70954,2024-05-20,20190520,217,14778,10,2024-05-27,4,3,0.8748,United Kingdom5
SO70941,2024-05-20,20190520,465,22536,10,2024-05-27,3,2,0.6123,United Kingdom5
SO70954,2024-05-20,20190520,478,14778,10,2024-05-27,3,2,0.2498,United Kingdom5
SO70975,2024-05-20,20190520,487,13609,10,2024-05-27,3,4,1.3748,United Kingdom5
SO70997,2024-05-20,20190520,479,18135,10,2024-05-27,3,4,0.2248,United Kingdom5
SO70974,2024-05-20,20190520,222,13544,10,2024-05-27,3,4,0.8748,United Kingdom5
SO70941,2024-05-20,20190520,228,22536,10,2024-05-27,2,5,1.2498,United Kingdom5
SO71015,2024-05-20,20190520,237,25500,10,2024-05-27,2,3,1.2498,United Kingdom5
SO70975,2024-05-20,20190520,530,13609,10,2024-05-27,2,4,0.1248,United Kingdom5
SO70995,2024-05-20,20190520,361,18971,6,2024-05-27,1,3,57.3748,Canada5
SO70988,2024-05-20,20190520,353,17545,1,2024-05-27,1,8,57.9998,Northwest5
SO70984,2024-05-20,20190520,485,18826,6,2024-05-27,1,3,0.5495,Canada5
SO70947,2024-05-20,20190520,536,16614,9,2024-05-27,1,2,0.7498,Australia5
SO70948,2024-05-20,20190520,536,15253,9,2024-05-27,1,3,0.7498,Australia5
SO71003,2024-05-20,20190520,363,15753,9,2024-05-27,1,7,57.3748,Australia5
SO70999,2024-05-20,20190520,582,22910,9,2024-05-27,1,5,42.5248,Australia5
SO70943,2024-05-20,20190520,529,15149,9,2024-05-27,1,4,0.0998,Australia5
SO70951,2024-05-20,20190520,529,18741,9,2024-05-27,1,7,0.0998,Australia5
SO70942,2024-05-20,20190520,539,14674,9,2024-05-27,1,4,0.6248,Australia5
SO71000,2024-05-20,20190520,388,26443,9,2024-05-27,1,2,28.0123,Australia5
SO71020,2024-05-20,20190520,575,13135,9,2024-05-27,1,8,59.6018,Australia5
SO71001,2024-05-20,20190520,605,25716,9,2024-05-27,1,7,13.4998,Australia5
SO71021,2024-05-20,20190520,605,27985,9,2024-05-27,1,4,13.4998,Australia5
SO71002,2024-05-20,20190520,584,25926,9,2024-05-27,1,7,13.4998,Australia5
SO70944,2024-05-20,20190520,528,13995,9,2024-05-27,1,3,0.1248,Australia5
SO70987,2024-05-20,20190520,353,17537,4,2024-05-27,1,1,57.9998,Southwest5
SO70968,2024-05-20,20190520,478,16825,8,2024-05-27,4,6,0.2498,Germany5
SO70993,2024-05-20,20190520,357,16969,4,2024-05-27,1,5,57.9998,Southwest5
SO70996,2024-05-20,20190520,357,17140,1,2024-05-27,1,7,57.9998,Northwest5
SO71023,2024-05-20,20190520,481,13081,9,2024-05-27,1,3,0.2248,Australia5
SO70968,2024-05-20,20190520,467,16825,8,2024-05-27,3,3,0.6123,Germany5
SO70947,2024-05-20,20190520,480,16614,9,2024-05-27,2,1,0.0573,Australia5
SO70966,2024-05-20,20190520,480,15159,1,2024-05-27,2,6,0.0573,Northwest5
SO70946,2024-05-20,20190520,536,21392,9,2024-05-27,1,4,0.7498,Australia5
SO70945,2024-05-20,20190520,536,17245,9,2024-05-27,1,3,0.7498,Australia5
SO70949,2024-05-20,20190520,538,19604,9,2024-05-27,1,6,0.5373,Australia5
SO70950,2024-05-20,20190520,537,21965,9,2024-05-27,1,3,0.875,Australia5
SO70948,2024-05-20,20190520,528,15253,9,2024-05-27,2,6,0.1248,Australia5
SO70950,2024-05-20,20190520,528,21965,9,2024-05-27,2,4,0.1248,Australia5
SO71002,2024-05-20,20190520,479,25926,9,2024-05-27,2,8,0.2248,Australia5
SO70945,2024-05-20,20190520,481,17245,9,2024-05-27,2,3,0.2248,Australia5
SO70943,2024-05-20,20190520,539,15149,9,2024-05-27,2,2,0.6248,Australia5
SO70944,2024-05-20,20190520,535,13995,9,2024-05-27,2,2,0.6248,Australia5
SO71001,2024-05-20,20190520,472,25716,9,2024-05-27,2,2,1.5875,Australia5
SO71023,2024-05-20,20190520,561,13081,9,2024-05-27,2,8,59.6018,Australia5
SO71003,2024-05-20,20190520,487,15753,9,2024-05-27,2,1,1.3748,Australia5
SO70951,2024-05-20,20190520,538,18741,9,2024-05-27,2,4,0.5373,Australia5
SO70978,2024-05-20,20190520,537,14363,6,2024-05-27,1,7,0.875,Canada5
SO70949,2024-05-20,20190520,480,19604,9,2024-05-27,2,7,0.0573,Australia5
SO71000,2024-05-20,20190520,217,26443,9,2024-05-27,2,1,0.8748,Australia5
SO71020,2024-05-20,20190520,217,13135,9,2024-05-27,2,6,0.8748,Australia5
SO70951,2024-05-20,20190520,222,18741,9,2024-05-27,3,4,0.8748,Australia5
SO70948,2024-05-20,20190520,217,15253,9,2024-05-27,3,8,0.8748,Australia5
SO70950,2024-05-20,20190520,214,21965,9,2024-05-27,3,7,0.8748,Australia5
SO70942,2024-05-20,20190520,471,14674,9,2024-05-27,3,4,1.5875,Australia5
SO71002,2024-05-20,20190520,477,25926,9,2024-05-27,3,6,0.1248,Australia5
SO70950,2024-05-20,20190520,463,21965,9,2024-05-27,4,5,0.6123,Australia5
SO71002,2024-05-20,20190520,487,25926,9,2024-05-27,4,4,1.3748,Australia5
SO70952,2024-05-20,20190520,480,18294,9,2024-05-27,1,7,0.0573,Australia5
SO70942,2024-05-20,20190520,529,14674,9,2024-05-27,2,1,0.0998,Australia5
SO70967,2024-05-20,20190520,231,14837,8,2024-05-27,4,8,1.2498,Germany5
SO70982,2024-05-20,20190520,488,12663,7,2024-05-27,3,3,1.3498,France5
